bin,19850901,19850917,19851120,19860515,19861022,19861123,19870502,19870526,19870705,19870806,19871009,19871025,19880605,19880621,19880723,19880909,19880925,19881011,19881027,19881112,19890507,19890819,19890827,19890928,19891014,19891030,19900526,19900627,19900721,19900729,19900830,19901001,19901017,19901118,19910513,19910716,19910902,19910918,19911004,19911105,19920515,19920616,19920819,19920920,19921006,19921022,19921107,19930502,19930603,19930705,19930721,19930806,19930907,19931025,19931110,19931126,19940521,19940622,19940825,19940910,19941012,19941028,19941113,19941129,19950508,19950828,19950929,19951116,19960526,19960814,19960830,19960915,19961001,19961017,19961102,19970614,19970630,19971105,19980516,19980703,19980820,19981108,19990604,19990620,19990722,19990807,19990823,19990831,19990924,19991002,19991026,19991111,20000622,20000630,20000708,20000825,20000910,20000918,20001012,20001020,20001028,20001129,20010508,20010601,20010609,20010625,20010719,20010727,20010905,20010913,20010929,20011108,20011116,20020511,20020519,20020604,20020620,20020706,20020924,20021018,20021103,20021127,20030615,20030701,20030717,20030725,20030818,20031013,20031021,20031114,20031122,20040703,20040711,20041007,20041108,20050503,20050511,20050519,20050604,20050620,20050730,20050807,20050823,20050924,20051002,20051103,20051111,20051119,20060701,20060911,20060927,20061005,20061013,20061021,20070501,20070509,20070525,20070610,20070618,20070712,20070805,20070813,20070914,20071125,20080511,20080612,20080706,20080815,20080823,20080831,20080908,20081010,20081018,20081026,20081111,20081127,20090522,20090530,20090903,20090919,20091005,20091021,20091122,20100501,20100517,20100602,20100618,20100712,20100829,20100906,20100914,20101008,20101117,20110512,20110621,20110629,20110707,20110715,20110731,20111011,20111104,20111112,20120615,20120818,20120903,20120919,20121021,20121106,20121122,20130501,20130517,20130712,20130805,20130906,20130930,20131008,20131109,20131125,20140512,20140520,20140808,20140917,20141003,20141027,20141120,20141128,20150507,20150523,20150624,20150702,20150710,20151022,20151030,20151123,20160517,20160525,20160618,20160704,20160720,20160805,20160829,20160914,20161024,20161101,20170504,20170520,20170613,20170621,20170723,20170824,20170901,20170909,20170917,20171003,20171011,20171019,20171027,20171104,20171112,20171128,20180523,20180608,20180710,20180718,20180819,20180904,20181014,20181022,20181107,20181123,20190518,20190526,20190603,20190627,20190729,20190814,20190907,20190915,20191009,20191102,20191126,20200520,20200613,20200715,20200731,20200917,20200925,20201003,20201011
0.0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,250,0,0,0,0,0,300,0,0,0,0,0,1,278,0,1,0,0,0,0,0,0,1818,0,0,0,0,0,0,0,10,0,0,0,66,0,0,0,0,0,0,1,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,155,0,0,0,0,58,2,0,2,0,0,0,0,0,0,0,406,453,23,0,0,0,0,0,1,124,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,27,0,363,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,39,631,0,0,0,0,0,0,51,1504,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,158,0,0,0,0,0,0,0,0,0,45,0,0,10,0,1860,0,0,0,0,0,0,0,0,1,2444,0,0,0,0,0,0,0,0,0,0,3495,0,0,0,0,0,0,6,0
0.5,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,42,0,0,0,0,0,0,301,0,0,0,0,0,366,0,0,0,0,0,6,271,0,0,0,0,0,0,0,0,5520,0,0,0,0,0,0,0,39,1,2,0,117,0,0,0,0,0,0,7,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,912,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,,0,0,0,0,0,0,0,214,0,0,0,0,36,8,0,0,0,0,0,0,0,0,0,600,589,91,0,0,0,0,0,4,66,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,67,0,562,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,41,1006,0,0,0,0,0,1,95,1061,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,3,173,0,0,0,0,0,0,0,0,0,42,0,0,61,0,2766,0,0,0,0,0,0,0,1,3,4018,0,0,0,0,0,0,0,0,0,0,3174,0,0,0,0,0,0,6,0
1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,128,0,0,0,0,0,0,369,0,0,0,0,0,367,0,0,0,0,0,20,367,0,1,0,0,0,0,0,0,4323,0,0,0,0,0,0,0,305,11,2,0,241,0,0,0,0,0,0,18,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,141,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,,0,0,0,0,0,0,0,0,0,0,0,0,61,9,0,1,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,3,0,178,0,0,0,0,0,0,0,0,0,71,0,0,0,0,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,149,0,0,0,0,0,0,131,0,0,0,0,0,0,612,0,0,0,0,0,467,0,0,0,0,0,30,381,0,4,0,0,0,0,0,1,2907,0,0,0,0,0,0,0,1085,28,5,0,505,0,0,0,0,0,0,23,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,212,3511,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,3,28,,0,0,0,0,0,0,0,267,0,0,0,0,73,39,0,1,0,0,0,0,0,0,0,1427,741,395,0,0,0,0,0,7,31,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,54,0,542,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,87,0,0,0,0,0,0,0,0,0,10,0,0,0,0,39,2422,0,0,0,0,0,4,289,727,0,0,0,0,0,0,6,5,37,0,0,0,0,0,0,0,3,21,197,0,0,0,0,0,0,0,0,0,103,0,0,299,0,4489,0,0,0,0,0,0,0,9,18,4626,0,0,0,0,0,0,0,0,0,0,3217,0,0,0,0,0,0,11,0
2.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,303,0,0,0,0,0,0,178,0,0,0,0,0,0,764,0,0,0,0,0,943,0,0,0,0,0,75,480,0,4,0,0,0,0,0,17,141,0,0,0,0,0,0,0,3565,108,8,0,956,0,0,0,0,0,0,30,0,0,1,0,0,0,479,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,268,2077,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,10,58,,0,0,0,0,0,0,0,429,0,0,0,0,86,54,0,3,0,0,0,0,0,0,0,3878,929,1147,0,0,0,0,0,29,9,0,0,0,0,0,0,0,0,6040,0,0,0,0,0,0,0,0,54,0,381,7316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,7,0,0,0,0,38,5394,0,0,0,0,0,15,652,23,0,0,0,0,0,0,22,9,38,0,0,0,0,0,0,0,4,445,266,0,0,0,0,0,0,0,0,0,123,0,0,890,0,456,0,0,0,0,0,0,0,9,27,435,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,6,0
2.5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,25,0,608,0,0,0,0,0,0,243,0,0,0,0,0,0,2057,0,0,0,0,0,1526,0,0,0,0,0,92,602,0,3,0,0,0,0,1,65,0,0,0,0,0,0,0,0,7906,293,22,0,1622,0,0,0,0,0,0,42,0,0,2,0,0,0,611,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,347,23,0,0,0,0,0,0,0,0,1,0,4,4,67,1,0,0,0,19,120,,0,0,0,0,0,0,0,687,0,0,0,0,108,119,0,6,0,0,0,1,0,0,0,2346,1007,4102,0,0,0,1,0,94,3,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,72,0,365,904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,71,0,0,0,0,5,1,0,0,0,9,0,0,0,0,49,4854,0,0,0,0,0,21,1300,0,0,0,0,0,0,0,67,58,46,0,0,0,0,0,0,0,6,1143,282,0,0,0,0,0,0,0,0,0,143,0,0,2070,0,0,0,0,0,0,0,0,0,27,62,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0
3.0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,45,0,1002,2,0,0,0,0,0,191,0,0,0,0,3,0,2941,0,0,0,1,0,1824,0,0,0,0,0,124,697,0,5,0,0,0,0,0,316,0,0,0,0,0,0,0,0,4128,544,71,2,4105,0,0,0,0,0,0,48,0,0,8,0,0,0,701,0,0,0,0,0,0,0,0,0,272,1,1,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,1,0,16,6,132,47,0,0,0,40,224,,0,0,0,0,0,0,0,1151,0,0,0,0,119,258,0,7,0,0,0,4,0,0,0,1026,1274,5900,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0,0,0,99,0,543,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,59,0,0,0,0,4,2,7,0,0,9,0,0,0,0,109,307,0,0,0,0,0,44,2311,0,0,0,0,0,0,0,95,182,42,0,0,0,0,0,0,0,11,1099,279,0,0,0,0,0,0,0,0,0,161,0,0,3112,1,0,0,0,0,0,0,0,0,23,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
3.5,0,0,0,9,0,0,0,0,0,0,0,37,0,0,0,0,0,111,0,1695,4,0,0,0,0,0,213,0,0,0,0,1,0,357,0,0,0,4,0,1239,0,0,0,0,0,146,756,0,12,0,0,0,0,12,1082,0,0,0,0,0,0,0,0,50,633,108,10,5437,0,0,0,0,0,0,95,0,0,24,0,0,0,865,0,3,0,0,0,0,0,0,0,500,4,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,57,8,0,0,0,0,0,51,315,,0,0,0,0,0,0,0,0,721,0,0,0,133,601,0,19,0,0,0,7,0,0,0,0,1495,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5311,0,0,0,0,0,0,0,0,423,67,0,0,0,0,0,0,0,19,0,607,0,0,0,0,0,0,0,0,0,191,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4.0,0,0,0,8,0,0,0,0,0,0,0,53,0,0,0,0,0,195,0,4011,39,0,0,0,0,0,189,0,0,0,0,2,0,0,0,0,0,9,0,1272,0,0,0,0,0,139,1768,26,17,0,0,0,0,30,3219,0,0,0,0,0,0,0,5,0,1610,157,35,3324,0,0,0,0,0,0,196,0,0,52,0,0,1,1133,0,3,0,0,0,0,0,0,0,715,6,2,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,1,67,17,217,287,0,0,0,92,458,,0,0,0,0,0,0,0,2539,6119,0,0,0,219,1217,1,26,0,0,0,17,0,0,0,762,1022,3028,0,0,4,0,0,173,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,228,0,662,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,559,0,0,0,0,14,14,151,0,0,9,0,0,0,0,229,1,0,0,0,0,0,75,6311,0,0,0,0,0,0,1,157,744,100,0,0,0,0,0,0,0,22,902,1589,0,0,0,0,0,0,0,0,0,236,0,0,4013,42,0,0,0,0,0,0,0,5,22,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
4.5,0,0,0,25,21,0,643,0,0,0,0,89,0,0,0,0,0,312,4,7172,133,0,0,0,0,1,129,0,0,0,0,4,0,0,0,0,0,16,0,1023,25,0,0,0,0,175,930,399,35,0,0,0,0,62,6842,0,0,0,0,1,0,0,54,0,3738,239,70,310,2,0,0,0,0,0,500,0,0,78,0,0,3,1479,0,9,0,0,0,0,0,0,96,1049,28,2,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,5,114,26,429,1388,0,0,0,148,666,,0,0,0,0,0,0,0,5449,9824,0,0,0,356,4102,3,27,0,0,0,20,0,0,0,1818,1506,184,0,0,3,4,0,190,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,1002,0,0,0,1,2,2,2,159,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,124,2108,0,0,0,0,38,47,2997,0,0,20,0,0,0,0,664,0,0,0,0,0,0,162,530,0,0,0,0,0,0,15,205,1140,119,0,0,0,0,0,0,0,38,650,1753,0,0,0,0,0,0,0,0,0,215,0,0,2952,177,0,0,0,0,0,0,0,9,35,416,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,21,0
5.0,0,0,0,31,689,0,7867,0,0,0,0,119,0,0,1,0,0,375,45,2196,391,0,0,0,21,2,105,0,0,0,0,6,0,0,0,0,0,56,0,2026,97,0,0,0,0,204,23,2472,47,0,0,0,2,85,4340,0,0,0,0,0,0,0,324,0,2149,349,164,3,1,0,0,0,0,0,1171,0,0,204,0,0,9,2217,0,27,0,0,0,0,0,0,192,1679,76,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,18,188,50,631,3218,0,0,0,189,897,,0,0,0,0,0,0,0,2589,435,0,0,0,716,2552,1,38,0,0,0,24,0,0,0,848,2590,0,0,0,7,26,0,181,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,1883,0,0,0,7,7,10,6,6571,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,178,6628,0,0,0,0,115,132,10887,0,2,21,0,0,0,0,2096,0,0,0,0,0,0,300,0,0,0,0,0,0,0,364,215,1903,155,0,0,0,0,0,0,0,46,596,1647,0,0,0,0,0,0,0,0,0,211,0,0,479,415,0,0,0,0,0,0,0,32,81,633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,760,3775,0,0,0,0,0,,0,0,0,0,0,0,0,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,59,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7322,0,0,0,0,0,0,0,300,0,0,0,0,0,205,348,1264,0,9,21,0,0,0,0,3767,0,0,0,0,1,0,308,0,0,0,53,0,0,0,1079,285,4105,259,0,0,0,0,0,0,0,65,539,2402,0,0,0,0,0,0,0,0,0,242,0,0,0,731,0,0,0,0,0,0,0,30,121,2143,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,39,0
6.0,0,0,0,82,1662,0,4258,0,0,0,0,187,0,0,0,3,0,508,246,0,1717,0,0,0,869,4,112,0,0,0,0,9,0,0,0,0,0,154,0,2710,224,0,0,0,0,285,0,3518,62,0,0,0,1,137,1299,0,0,0,0,1,0,0,1559,0,494,406,262,0,5,0,0,0,0,0,2207,0,0,828,0,0,29,338,0,53,0,0,0,0,0,0,295,4779,121,1,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,1367,354,83,1236,1795,0,0,0,177,1782,,0,0,0,0,0,0,0,1,92,0,0,0,1526,1090,4,75,0,0,0,31,0,0,0,0,1708,0,0,2,14,163,0,239,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,35,0,0,0,30,8,31,19,9797,1,0,0,0,0,0,0,2,0,6953,1,0,0,0,0,0,0,818,7098,0,0,0,0,335,781,25,0,15,22,0,0,0,0,4684,0,0,0,0,2,0,346,0,0,2,112,0,0,0,1017,295,7254,395,0,0,0,0,0,0,0,68,539,1971,0,0,0,0,0,0,0,0,0,274,0,0,0,1163,0,0,0,0,0,0,0,56,207,4298,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,64,0
6.5,0,0,0,72,1189,0,1527,0,0,0,4,234,0,0,8,1,0,446,992,0,5679,0,0,0,927,985,215,0,0,0,0,17,2,0,0,0,0,302,0,1651,355,0,0,0,0,414,0,5000,89,0,0,0,7,176,8,0,0,0,0,4,0,0,9795,0,247,435,383,0,6,0,0,0,0,0,4752,0,0,3722,0,0,80,2,1,66,0,0,0,0,0,0,596,7776,203,4,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,2,7311,6129,138,1563,1582,0,0,0,199,2822,,0,0,0,0,0,0,0,0,2,0,0,0,3133,608,5,85,0,0,0,54,0,0,0,0,48,0,0,5,9,248,0,285,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,75,14,51,43,625,17,0,0,0,0,0,0,10,0,790,47,0,0,0,0,0,0,2978,317,0,0,0,0,485,1717,2,2,54,34,0,0,0,0,3242,0,0,0,0,0,0,427,0,0,132,164,0,0,0,2141,382,1369,1533,0,0,0,0,0,0,0,99,639,2393,0,0,0,0,0,4,0,0,0,308,0,0,0,1881,0,0,0,0,0,0,0,58,463,2511,0,13,0,0,0,0,1,0,0,0,10,0,0,5,0,0,0,0,115,0
7.0,0,0,0,75,5714,0,879,0,0,0,30,471,0,0,21,0,0,414,5430,0,3310,0,0,0,828,8949,457,0,0,0,0,30,26,0,0,0,0,522,0,156,434,0,0,0,0,689,0,2187,108,0,0,0,48,244,0,0,0,0,0,10,0,3,5385,0,141,574,668,0,7,0,0,0,0,0,7790,0,0,9575,0,0,252,0,0,92,0,0,0,0,0,0,1946,188,244,0,0,0,0,0,0,0,903,0,173,0,0,0,0,0,0,0,0,0,3491,426,0,0,0,0,0,203,6653,,0,0,0,0,0,0,2,0,0,0,0,0,6682,370,0,148,0,0,0,88,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,154,29,119,175,34,169,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4242,0,0,1319,0,0,0,0,0,0,0,116,0,974,0,0,0,0,0,0,0,0,0,318,0,0,0,5158,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,120,0,0,6,0,0,0,0,163,0
