,system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,.geo,landsat_time_utc,scene,temp_avg,t_stdev,depth_avg,d_stdev,temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
0,1_1_2_1_LT05_013030_20060911,149.88599,3.0,47.447520000000004,0.977941145456293,1.0066447,38971.643497916666,1157988398220.0,0.9937663850859306,17058,7.414460293236583,17.03007534102991,13.27335891018108,13.313600819778602,6.001555611453531,0.8680814600510061,42.5524787902832,38971.75,1157997600000,0.9399993896484377,"{""type"":""MultiPoint"",""coordinates"":[]}",2006-09-11 15:26:38.220000+00:00,LT05_013030_20060911,18.77,,1.5,,18.77,1.0,18.77,18.77,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1_1_2_1_LT05_013030_20070712,131.9993,15.0,61.91174,0.977941145456293,1.0165832000000001,39275.64346875,1184253995700.0,0.7090591319545587,12171,5.274891513903668,25.859177958399396,17.644985457060866,17.941964120211136,9.96018119245968,1.1472961492837153,28.08826065063477,39275.75,1184263200000,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}",2007-07-12 15:26:35.700000+00:00,LT05_013030_20070712,21.11,0.50616202939375,1.5,0.0,20.965,4.0,21.84,21.84,,1.0,20.67,20.67,,1.0,20.97,20.97,,1.0,20.96,20.96,,1.0,,,,,,,,,,,,,,,,,,,,
11,1_2_1_LE07_013030_20070805,135.72513,0.0,57.131466,0.977941145456293,1.0144331,39299.64096736111,1186327379580.0,0.8592484707253132,14749,5.710858138366191,24.89884220088296,21.373875496877485,21.32101622764525,18.700034704481045,0.3517000784055358,32.86853408813477,39299.75,1186336800000,1.4600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}",2007-08-05 15:22:59.580000+00:00,LE07_013030_20070805,24.880000000000003,0.5266877632905476,1.5,0.0,24.965,4.0,25.07,25.07,,1.0,25.42,25.42,,1.0,24.17,24.17,,1.0,24.86,24.86,,1.0,,,,,,,,,,,,,,,,,,,,
12,1_1_2_1_LT05_013030_20070813,139.75162,49.0,55.791782,0.977941145456293,1.0131619,39307.64324513889,1187018776380.0,0.8987474512088552,15427,4.930477597269798,22.83831930897109,18.782616129696827,18.8466403211777,15.18637867362453,0.5493807754491373,34.20821762084961,39307.75,1187028000000,1.470001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}",2007-08-13 15:26:16.380000+00:00,LT05_013030_20070813,23.752500000000005,0.37739236876227467,1.5,0.0,23.745,4.0,24.21,24.21,,1.0,23.85,23.85,,1.0,23.31,23.31,,1.0,23.64,23.64,,1.0,,,,,,,,,,,,,,,,,,,,
13,1_1_2_1_LT05_013030_20070914,150.54677,30.0,46.49819,0.977941145456293,1.0059195,39339.643047453705,1189783559300.0,1.0,17165,5.083869380751223,19.747190788273613,16.37858814022105,16.572251069491358,15.649854870331378,0.33202087817775994,43.501808166503906,39339.75,1189792800000,2.0899993896484377,"{""type"":""MultiPoint"",""coordinates"":[]}",2007-09-14 15:25:59.300000+00:00,LT05_013030_20070914,19.508000000000003,0.19469634476966116,0.9,0.5163977794943222,19.59,10.0,19.71,19.71,,1.0,19.37,19.37,,1.0,19.18,19.18,,1.0,19.18,19.18,,1.0,19.62,19.606666666666666,0.03932768321000832,6.0,,,,,,,,,,,,,,,,
14,1_2_1_LE07_013030_20071125,161.08498,37.0,23.810648,0.977941145456293,0.9871101000000001,39411.64103900463,1196004185770.0,0.8699096999708709,14932,4.849257833807627,4.0106722629509735,2.439088482904045,2.17854586399757,-2.8784248150935943,0.6580130081617571,66.18935203552246,39411.75,1196013600000,1.05,"{""type"":""MultiPoint"",""coordinates"":[]}",2007-11-25 15:23:05.770000+00:00,LE07_013030_20071125,5.8,0.024494897427831626,0.5,0.0,5.81,6.0,,,,,,,,,,,,,,,,,5.81,5.8,0.02449489742783205,6.0,,,,,,,,,,,,,,,,
15,1_1_2_1_LT05_013030_20080511,137.91458,0.0,59.173995999999995,0.977941145456293,1.0101572,39579.639940277775,1210519290840.0,1.0,17165,4.804170159639588,19.295066844548753,9.489422280959902,8.98436977820281,7.503188572177316,1.3814907837934791,30.82600402832031,39579.75,1210528800000,0.7399993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-05-11 15:21:30.840000+00:00,LT05_013030_20080511,10.456666666666667,0.3565202191554734,0.5,0.0,10.475,6.0,,,,,,,,,,,,,,,,,10.475,10.456666666666667,0.3565202191554736,6.0,,,,,,,,,,,,,,,,
16,1_1_2_1_LT05_013030_20080527,133.74326000000002,48.0,61.824757,0.977941145456293,1.0133471,39595.639646875,1211901665490.0,0.2707253131371978,4647,2.4984463637837573,21.079282996398863,12.51677373090268,12.365336831895428,7.502782239456737,1.519699722112415,28.17524337768555,39595.75,1211911200000,1.329998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-05-27 15:21:05.490000+00:00,LT05_013030_20080527,12.74,0.030983866769659134,0.5,0.0,12.73,6.0,,,,,,,,,,,,,,,,,12.73,12.74,0.030983866769659016,6.0,,,,,,,,,,,,,,,,
17,1_1_2_1_LT05_013030_20080612,130.20898,1.0,62.82824300000001,0.977941145456293,1.015551,39611.639347800934,1213284039650.0,1.0,17165,2.422834982929582,23.70334005463017,17.47507284927664,17.486266821747915,15.186463303786946,0.8095399940582216,27.17175674438477,39611.75,1213293600000,0.5600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-06-12 15:20:39.650000+00:00,LT05_013030_20080612,20.23,0.03847076812334242,0.5,0.0,20.225,6.0,,,,,,,,,,,,,,,,,20.225,20.23,0.038470768123341714,6.0,,,,,,,,,,,,,,,,
18,1_2_1_LE07_013030_20080706,129.53622,27.0,61.854122,0.977941145456293,1.0166966999999998,39635.640555555554,1215357744000.0,0.8389163996504515,14400,4.77093078557197,25.91262272877325,20.426319396139654,20.282244421992488,16.561298746532668,0.7099998885156232,28.14587783813477,39635.75,1215367200000,2.0899993896484377,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-07-06 15:22:24+00:00,LE07_013030_20080706,22.767000000000003,0.573605555528652,0.9,0.5163977794943222,22.89,10.0,22.84,22.84,,1.0,21.66,21.66,,1.0,22.47,22.47,,1.0,21.96,21.96,,1.0,23.165,23.123333333333335,0.21407163909931365,6.0,,,,,,,,,,,,,,,,
19,1_1_2_1_LT05_013030_20080815,137.85106000000002,70.0,54.173134,0.977941145456293,1.0126687,39675.638055902775,1218813528030.0,0.4385085930672881,7527,-0.4959983517015885,17.030947223023507,13.973403327667649,14.252648432886426,9.47162146125227,1.0529821656651412,35.826866149902344,39675.75,1218823200000,2.2,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-08-15 15:18:48.030000+00:00,LT05_013030_20080815,21.787000000000003,0.28806056461946966,0.9,0.5163977794943222,21.835,10.0,21.84,21.84,,1.0,21.83,21.83,,1.0,21.130000000000006,21.130000000000006,,1.0,21.46,21.46,,1.0,21.924999999999997,21.935000000000002,0.12012493496356166,6.0,,,,,,,,,,,,,,,,
20,1_2_1_LE07_013030_20080823,141.63443,6.0,52.3904,0.977941145456293,1.0110754000000002,39683.640272800934,1219504919570.0,0.8625691814739295,14806,6.37395597772379,25.414546153948923,19.484295332071664,19.231481647962973,18.170520450989507,0.5473721970271553,37.60960006713867,39683.75,1219514400000,2.2899993896484374,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-08-23 15:21:59.570000+00:00,LE07_013030_20080823,21.951000000000004,0.39198781160189783,0.9,0.5163977794943222,22.120000000000005,10.0,22.17,22.17,,1.0,20.99,20.99,,1.0,21.630000000000006,21.630000000000006,,1.0,21.79,21.79,,1.0,22.160000000000004,22.155000000000005,0.08093207028119159,6.0,,,,,,,,,,,,,,,,
21,1_1_2_1_LT05_013030_20080831,143.34253999999999,6.0,49.79288,0.977941145456293,1.0092744,39691.637762384256,1220195902670.0,0.8590154383920771,14745,10.799414679215216,23.275862625169182,17.856570937188827,17.942200484626323,8.983433122102047,0.920806338476702,40.20711898803711,39691.75,1220205600000,1.6600006103515623,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-08-31 15:18:22.670000+00:00,LT05_013030_20080831,21.048000000000005,0.323412361476112,0.9,0.5163977794943222,20.955,10.0,21.84,21.84,,1.0,21.33,21.33,,1.0,20.64,20.64,,1.0,20.96,20.96,,1.0,20.945,20.951666666666668,0.030605010483034552,6.0,,,,,,,,,,,,,,,,
22,1_2_1_LE07_013030_20080908,147.18657,12.0,47.670722999999995,0.977941145456293,1.0072978000000001,39699.640181944436,1220887311720.0,0.6898922225458782,11842,5.794659701634723,20.80398951791836,16.98948589908083,17.09985802977586,10.46446390169525,0.7344679017693392,42.32927703857422,39699.75,1220896800000,1.9799987792968752,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-09-08 15:21:51.720000+00:00,LE07_013030_20080908,21.107000000000006,0.11662380164919704,0.9,0.5163977794943222,21.130000000000006,10.0,21.34,21.34,,1.0,20.99,20.99,,1.0,20.97,20.97,,1.0,20.96,20.96,,1.0,21.135000000000005,21.135,0.043243496620880194,6.0,,,,,,,,,,,,,,,,
23,1_1_2_1_LT05_013030_20080916,148.64571999999998,58.0,44.807903,0.977941145456293,1.0051808,39707.63744675926,1221578275400.0,0.2813865423827556,4830,-1.0412721609038833,16.11195100173322,12.89028350678498,12.840025830997655,7.502499795859897,1.83827042462012,45.19209671020508,39707.75,1221588000000,1.5709991455078125,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-09-16 15:17:55.400000+00:00,LT05_013030_20080916,19.575000000000003,0.3123121657715066,0.9,0.5163977794943222,19.62,10.0,20.03,20.03,,1.0,19.37,19.37,,1.0,18.86,18.86,,1.0,19.5,19.5,,1.0,19.645000000000003,19.665000000000003,0.11256109452203966,6.0,,,,,,,,,,,,,,,,
24,1_2_1_LE07_013030_20081010,156.32908999999998,0.0,36.993324,0.977941145456293,0.9983859,39731.639920717585,1223652089150.0,0.8795222837168657,15097,3.4464020231017978,16.020116897490425,12.994842170799576,12.720332313303725,12.1608820063418,0.3767656829238029,53.00667572021485,39731.75,1223661600000,1.35,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-10-10 15:21:29.150000+00:00,LE07_013030_20081010,14.556666666666665,0.02804757862395025,0.5,0.0,14.55,6.0,,,,,,,,,,,,,,,,,14.55,14.556666666666665,0.028047578623950045,6.0,,,,,,,,,,,,,,,,
25,1_1_2_1_LT05_013030_20081018,156.56749,9.0,33.981457,0.977941145456293,0.9961141,39739.63672824074,1224343013320.0,0.954558695018934,16385,3.5261062556857152,11.409967683670876,8.973821600463285,9.473739486961342,-0.2269945993760053,1.9303864860676063,56.0185432434082,39739.75,1224352800000,0.6399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-10-18 15:16:53.320000+00:00,LT05_013030_20081018,13.875,0.058566201857384974,0.5,0.0,13.879999999999999,6.0,,,,,,,,,,,,,,,,,13.879999999999999,13.875,0.058566201857384814,6.0,,,,,,,,,,,,,,,,
26,1_2_1_LE07_013030_20081026,159.20372,3.0,31.677132,0.977941145456293,0.9939111999999999,39747.64011203704,1225034505680.0,0.8675211185551995,14891,1.40302702510869,12.720609475731552,10.276334596910134,10.465803967240156,8.743768016602013,0.3454549738810262,58.32286834716797,39747.75,1225044000000,0.9709991455078124,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-10-26 15:21:45.680000+00:00,LE07_013030_20081026,11.878333333333332,0.02483277404291918,0.5,0.0,11.88,6.0,,,,,,,,,,,,,,,,,11.88,11.878333333333332,0.024832774042919337,6.0,,,,,,,,,,,,,,,,
27,1_2_1_LE07_013030_20081111,160.68653999999998,86.0,26.93093,0.977941145456293,0.9898826,39763.64027962963,1226416920160.0,0.4113603262452665,7061,-0.8430398196512034,6.403967128816506,3.740498071676333,4.61424556923521,-2.2317452254985555,1.7555502848671531,63.06907081604004,39763.75,1226426400000,0.7299987792968751,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-11-11 15:22:00.160000+00:00,LE07_013030_20081111,9.274999999999999,0.012247448713916356,0.5,0.0,9.27,6.0,,,,,,,,,,,,,,,,,9.27,9.274999999999999,0.012247448713916384,6.0,,,,,,,,,,,,,,,,
28,1_2_1_LE07_013030_20081127,160.83076,60.0,23.219679,0.977941145456293,0.9866176999999999,39779.64042060185,1227799332340.0,0.8093212933294495,13892,19.404837824234484,3.403671232250552,1.81273914296137,2.1785730000669217,-6.8533403878886725,0.8069562036050626,66.78032112121582,39779.75,1227808800000,0.7000000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}",2008-11-27 15:22:12.340000+00:00,LE07_013030_20081127,4.705,0.025884358211089774,0.5,0.0,4.7,6.0,,,,,,,,,,,,,,,,,4.7,4.705,0.025884358211089573,6.0,,,,,,,,,,,,,,,,
29,1_2_1_LE07_013030_20090522,135.96068,7.0,61.416121999999994,0.977941145456293,1.0123974,39955.64120648148,1243005800240.0,0.8432857558986309,14475,3.6598704398475053,22.35565855080482,12.181528873436726,12.160409859007665,9.319978005630409,1.5820637871542278,28.58387756347656,39955.75,1243015200000,1.7209991455078126,"{""type"":""MultiPoint"",""coordinates"":[]}",2009-05-22 15:23:20.240000+00:00,LE07_013030_20090522,14.048749999999998,1.1640377693921395,1.5,0.0,14.094999999999999,8.0,15.54,15.54,0.0,2.0,14.11,14.11,0.0,2.0,12.465,12.465,0.10606601717798111,2.0,14.08,14.08,0.0,2.0,,,,,,,,,,,,,,,,,,,,
30,1_1_2_1_LT05_013030_20090530,133.12552,50.0,62.153743999999996,0.977941145456293,1.0137994000000001,39963.63953356481,1243696855700.0,0.6723565394698514,11541,4.675943420345679,19.296671439636945,12.403230835279805,12.36509863235318,7.5025639477854975,0.9781211228323816,27.84625625610352,39963.75,1243706400000,1.520999145507813,"{""type"":""MultiPoint"",""coordinates"":[]}",2009-05-30 15:20:55.700000+00:00,LT05_013030_20090530,13.62125,0.8413329135535891,1.5,0.0,13.8,8.0,14.28,14.28,0.0,2.0,12.485,12.485,0.33234018715767843,2.0,14.4,14.4,0.0,2.0,13.32,13.32,0.0,2.0,,,,,,,,,,,,,,,,,,,,
31,1_1_2_1_LT05_013030_20090903,145.83841,53.0,49.46065,0.977941145456293,1.0086150999999999,40059.640626388886,1251991350120.0,0.487678415380134,8371,-0.4624474624221526,18.39598613516633,10.872889165039757,10.927578473654073,3.9658336383970423,2.095816547326589,40.53934860229492,40059.75,1252000800000,1.8899993896484373,"{""type"":""MultiPoint"",""coordinates"":[]}",2009-09-03 15:22:30.120000+00:00,LT05_013030_20090903,20.95785714285714,0.30153909228460607,1.2857142857142858,0.2567762955065478,21.005000000000003,14.0,21.255000000000003,21.255000000000003,0.12020815280171303,2.0,21.244999999999997,21.244999999999997,0.12020815280171303,2.0,20.4,20.4,0.11313708498984897,2.0,20.79,20.79,0.0,2.0,21.005000000000003,21.005000000000003,0.14611639196202347,6.0,,,,,,,,,,,,,,,,
32,1_1_2_1_LT05_013030_20090919,151.19208,14.0,44.38442,0.977941145456293,1.0044302,40075.64077407408,1253373762880.0,0.7217593941159336,12389,0.9449020103725704,15.186502495101044,13.113689808301485,13.784672117489825,3.966289534312185,1.8301822733358168,45.61558151245117,40075.75,1253383200000,0.8899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}",2009-09-19 15:22:42.880000+00:00,LT05_013030_20090919,17.824285714285715,0.06072818199083624,1.2857142857142858,0.2567762955065478,17.830000000000005,14.0,17.85,17.85,0.11313708498984897,2.0,17.75,17.75,0.0,2.0,17.89,17.89,0.0,2.0,17.799999999999997,17.799999999999997,0.11313708498984897,2.0,17.830000000000005,17.826666666666668,0.0051639777949452105,6.0,,,,,,,,,,,,,,,,
33,1_1_2_1_LT05_013030_20091005,155.65797,66.0,38.96547,0.977941145456293,0.9998961,40091.6409037037,1254756174080.0,0.4061170987474512,6971,0.504061903467472,13.313179668751404,10.208531419581679,10.445312627302952,3.9660772931258816,1.2958414665708091,51.03453063964844,40091.75,1254765600000,1.4799987792968752,"{""type"":""MultiPoint"",""coordinates"":[]}",2009-10-05 15:22:54.080000+00:00,LT05_013030_20091005,15.210000000000003,1.9459014222361975e-15,1.0,0.0,15.21,6.0,,,,,,,,,,,,,,,,,15.21,15.210000000000003,0.0,6.0,,,,,,,,,,,,,,,,
34,1_1_2_1_LT05_013030_20091021,158.8996,36.0,33.536015,0.977941145456293,0.9953496,40107.64101331019,1256138583550.0,0.8085639382464317,13879,3.02716791193208,11.408946238349511,8.147874295236361,7.998219390372692,4.9883152655735525,0.5556156351436584,56.46398544311523,40107.75,1256148000000,1.6899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}",2009-10-21 15:23:03.550000+00:00,LT05_013030_20091021,11.04,0.030983866769659592,1.0,0.0,11.02,6.0,,,,,,,,,,,,,,,,,11.02,11.04,0.030983866769659568,6.0,,,,,,,,,,,,,,,,
35,1_1_2_1_LT05_013030_20091122,161.29596,27.0,24.420465,0.977941145456293,0.9875894000000001,40139.641176620375,1258903397660.0,0.9999417419166908,17164,0.7227064654452136,7.503219550469838,5.8173511334955,6.0016524484943305,4.478814114149877,0.30908365782065006,65.57953453063965,40139.75,1258912800000,0.6299987792968751,"{""type"":""MultiPoint"",""coordinates"":[]}",2009-11-22 15:23:17.660000+00:00,LT05_013030_20091122,8.083333333333332,0.03669695718539419,1.0,0.0,8.09,6.0,,,,,,,,,,,,,,,,,8.09,8.083333333333332,0.03669695718539381,6.0,,,,,,,,,,,,,,,,
38,1_1_2_1_LT05_013030_20100602,133.53642,4.0,62.7411,0.977941145456293,1.0142215,40331.641381365735,1275492215350.0,0.9501310806874452,16309,3.22322043088141,23.720107334131065,17.942164055647574,17.943551277554523,13.782891715654733,0.8454636500645656,27.258899688720703,40331.75,1275501600000,2.4000000000000004,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-06-02 15:23:35.350000+00:00,LT05_013030_20100602,19.29,0.41432676315520084,1.2,0.25819888974716115,19.35,10.0,19.38,19.38,,1.0,20.02,20.02,,1.0,18.37,18.37,,1.0,19.5,19.5,,1.0,19.275,19.27166666666667,0.14932068398807188,6.0,,,,,,,,,,,,,,,,
39,1_1_2_1_LT05_013030_20100618,130.6833,5.0,63.263659999999994,0.977941145456293,1.0160488,40347.64133240741,1276874611120.0,0.9935916108360034,17055,1.625650554140481,23.7194794028792,15.280842364429555,15.185711004264824,7.003014143801222,1.8229918163455392,26.7363395690918,40347.75,1276884000000,2.3600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-06-18 15:23:31.120000+00:00,LT05_013030_20100618,17.794,0.3374479383714041,1.2,0.25819888974716115,17.834999999999997,10.0,17.77,17.77,,1.0,17.43,17.43,,1.0,17.24,17.24,,1.0,17.41,17.41,,1.0,18.019999999999996,18.014999999999997,0.16991174179555965,6.0,,,,,,,,,,,,,,,,
