,system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,.geo,landsat_time_utc,scene,temp_avg,t_stdev,depth_avg,d_stdev,temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
40,1_2_1_LE07_013030_20100712,131.44896,25.0,61.67454,0.977941145456293,1.0165741,40371.64243958333,1278948306780.0,0.4368191086513254,7498,5.1182628199952624,25.417300439200336,20.866715384283143,21.32746940705433,2.792483745658324,1.456352505250986,28.325458526611328,40371.75,1278957600000,2.430000305175781,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-07-12 15:25:06.780000+00:00,LE07_013030_20100712,24.842,0.5472517194531641,1.2,0.25819888974716115,25.06,10.0,25.24,25.24,,1.0,23.68,23.68,,1.0,25.04,25.04,,1.0,23.98,23.98,,1.0,25.1,25.08,0.11366617790706597,6.0,,,,,,,,,,,,,,,,
41,1_2_1_LE07_013030_20100829,144.92148,0.0,51.27657,0.977941145456293,1.0098616,40419.642474189815,1283095509770.0,0.8601806000582581,14765,8.01596553635614,26.40333429609345,19.99963703890686,19.755656155330765,18.700293521701507,0.7283517679031215,38.72343063354492,40419.75,1283104800000,1.579998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-08-29 15:25:09.770000+00:00,LE07_013030_20100829,20.823,0.22296237849068232,1.2,0.25819888974716115,20.784999999999997,10.0,21.34,21.34,,1.0,20.99,20.99,,1.0,20.48,20.48,,1.0,20.79,20.79,,1.0,20.769999999999996,20.771666666666665,0.05946988033170034,6.0,,,,,,,,,,,,,,,,
42,1_1_2_1_LT05_013030_20100906,146.95941000000002,28.0,48.65948,0.977941145456293,1.0079366,40427.641073032406,1283786588710.0,0.8868045441304981,15222,7.800834889721086,20.194342063974567,16.873535183755322,17.030875805843394,8.491102743200338,0.9441111350814358,41.340518951416016,40427.75,1283796000000,2.1100006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-09-06 15:23:08.710000+00:00,LT05_013030_20100906,20.098,0.9527830579704692,1.2,0.25819888974716115,19.444999999999997,10.0,21.34,21.34,,1.0,21.66,21.66,,1.0,20.48,20.48,,1.0,21.130000000000006,21.130000000000006,,1.0,19.4,19.395,0.04806245936279102,6.0,,,,,,,,,,,,,,,,
43,1_2_1_LE07_013030_20100914,150.319,61.0,46.316654,0.977941145456293,1.00586,40435.64248819444,1284477910980.0,0.5857267695892805,10054,0.08466432960507175,16.561109509037507,13.440310356308599,14.381980251731957,5.81025809613698,1.9106550902132615,43.68334579467773,40435.75,1284487200000,1.629998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-09-14 15:25:10.980000+00:00,LE07_013030_20100914,18.005,0.6839793694094722,1.2,0.25819888974716115,17.509999999999998,10.0,19.06,19.06,,1.0,18.72,18.72,,1.0,18.69,18.69,,1.0,18.69,18.69,,1.0,17.485,17.481666666666666,0.029944392908635646,6.0,,,,,,,,,,,,,,,,
44,1_1_2_1_LT05_013030_20101008,156.24246000000002,3.0,37.99199,0.977941145456293,0.9991087,40459.640914351854,1286551375000.0,1.0,17165,4.2356575092537385,14.720473399380916,12.011891630225975,11.887395146040976,11.408440960199966,0.3025103459871685,52.00801086425781,40459.75,1286560800000,1.95,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-10-08 15:22:55+00:00,LT05_013030_20101008,14.136666666666668,0.07118052168020858,1.0,0.0,14.120000000000001,6.0,,,,,,,,,,,,,,,,,14.120000000000001,14.136666666666668,0.07118052168020825,6.0,,,,,,,,,,,,,,,,
46,1_2_1_LE07_013030_20110512,139.9514,25.0,59.865025,0.977941145456293,1.0102063000000001,40675.64338726852,1305213988660.0,0.8498689193125546,14588,4.852819453033406,18.699972572653092,9.635855449201458,9.320390776789324,6.403551667545006,1.2683691262963648,30.13497543334961,40675.75,1305223200000,1.4299987792968751,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-05-12 15:26:28.660000+00:00,LE07_013030_20110512,9.549999999999999,0.1126942766958461,0.8333333333333334,0.5773502691896258,9.61,3.0,,,,,,,,,,,,,,,,,9.61,9.549999999999999,0.11269427669584556,3.0,,,,,,,,,,,,,,,,
47,1_1_2_1_LT05_013030_20110621,129.85707,3.0,63.015804,0.977941145456293,1.0162461,40715.64040833333,1308669731280.0,1.0,17165,4.390229169061911,23.28107134707575,17.310733886529945,17.03089155346847,16.111920849438686,0.8395821502509747,26.98419570922852,40715.75,1308679200000,2.129998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-06-21 15:22:11.280000+00:00,LT05_013030_20110621,19.98,0.22130295976330785,0.8111111111111112,0.4675586713035179,19.959999999999994,9.0,,,,,20.51,20.51,,1.0,20.0,20.0,,1.0,19.67,19.67,,1.0,19.959999999999994,19.939999999999994,0.03098386676965678,6.0,,,,,,,,,,,,,,,,
48,1_2_1_LE07_013030_20110629,131.19823,49.0,63.204130000000006,0.977941145456293,1.0166218,40723.64334328703,1309361184860.0,0.846315176230702,14527,8.537940648384815,23.38765927240225,17.849375270312446,17.636636273323532,16.020116811274146,0.6417264751264228,26.79587173461914,40723.75,1309370400000,2.3600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-06-29 15:26:24.860000+00:00,LE07_013030_20110629,20.508888888888887,0.7899437392062237,0.8111111111111112,0.4675586713035179,20.97,9.0,,,,,18.89,18.89,,1.0,19.51,19.51,,1.0,20.31,20.31,,1.0,20.97,20.978333333333335,0.0483390801181277,6.0,,,,,,,,,,,,,,,,
49,1_1_2_1_LT05_013030_20110707,129.69343999999998,16.0,61.86865600000001,0.977941145456293,1.0166934,40731.64033854166,1310052125250.0,0.42790562190503934,7345,5.89829161457147,21.520707463987414,18.15678861594501,18.394766403005622,11.409573127095394,0.9547925802868278,28.13134384155273,40731.75,1310061600000,1.25,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-07-07 15:22:05.250000+00:00,LT05_013030_20110707,23.086666666666662,0.48314076623692204,0.8111111111111112,0.4675586713035179,23.04,9.0,,,,,24.2,24.2,,1.0,22.31,22.31,,1.0,22.97,22.97,,1.0,23.04,23.049999999999997,0.02449489742783242,6.0,,,,,,,,,,,,,,,,
50,1_2_1_LE07_013030_20110715,132.33632,16.0,61.469967000000004,0.977941145456293,1.0164593000000002,40739.64334351852,1310743584880.0,0.8646664724730556,14842,12.449196590492337,26.91146426912523,19.914332404728146,19.757848972017342,18.701719448160773,0.5575778294546319,28.530033111572266,40739.75,1310752800000,2.139999389648437,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-07-15 15:26:24.880000+00:00,LE07_013030_20110715,23.42,0.3962322551231781,0.8111111111111112,0.4675586713035179,23.23,9.0,,,,,24.38,24.38,,1.0,23.49,23.49,,1.0,23.65,23.65,,1.0,23.200000000000003,23.209999999999997,0.048989794855661954,6.0,,,,,,,,,,,,,,,,
51,1_2_1_LE07_013030_20110731,135.80113,12.0,58.693363,0.977941145456293,1.0150965,40755.64330474537,1312125981530.0,0.8854646082143898,15199,12.051143289286909,26.41453543243452,20.96153846323961,20.805279539170566,20.282779467125284,0.4793514129255048,31.30663681030273,40755.75,1312135200000,2.1899993896484378,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-07-31 15:26:21.530000+00:00,LE07_013030_20110731,24.055555555555554,0.11303883305208802,0.8111111111111112,0.4675586713035179,24.04,9.0,,,,,24.2,24.2,,1.0,24.18,24.18,,1.0,23.82,23.82,,1.0,24.04,24.049999999999997,0.0451663591625463,6.0,,,,,,,,,,,,,,,,
52,1_1_2_1_LT05_013030_20111011,156.32689,1.0,36.93492,0.977941145456293,0.9983226999999999,40827.63954097222,1318346456340.0,1.0,17165,4.877183353459047,17.03019533259409,13.929980022441475,13.784560938849802,13.313487946079338,0.30811850380703737,53.06507873535156,40827.75,1318356000000,1.1399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-10-11 15:20:56.340000+00:00,LT05_013030_20111011,16.54,0.024494897427832712,0.5,0.0,16.55,6.0,,,,,,,,,,,,,,,,,16.55,16.54,0.02449489742783255,6.0,,,,,,,,,,,,,,,,
53,1_2_1_LE07_013030_20111104,161.45084,16.0,29.457753999999998,0.977941145456293,0.9917652,40851.64327418982,1320420378890.0,0.8499271773958637,14589,21.068875726981467,8.163775312810554,7.176706625146267,7.5804114777632465,-4.184730111565745,1.089733841110372,60.54224586486816,40851.75,1320429600000,0.35000000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-11-04 15:26:18.890000+00:00,LE07_013030_20111104,10.270000000000001,0.01788854381999853,1.5,0.0,10.265,6.0,,,,,,,,,,,,,,,,,,,,,10.265,10.270000000000001,0.01788854381999869,6.0,,,,,,,,,,,,
54,1_1_2_1_LT05_013030_20111112,160.39133,32.0,26.826258000000003,0.977941145456293,0.9898324000000001,40859.639191319446,1321111226130.0,0.9980192251674921,17131,8.945890124274891,6.504293702711169,5.559933933048595,5.4963041108234805,0.8374392238438518,0.6599150016051526,63.17374229431152,40859.75,1321120800000,1.0600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-11-12 15:20:26.130000+00:00,LT05_013030_20111112,9.473333333333334,0.005163977794943112,1.5,0.0,9.47,6.0,,,,,,,,,,,,,,,,,,,,,9.47,9.473333333333334,0.00516397779494325,6.0,,,,,,,,,,,,
55,1_2_1_LE07_013030_20120615,132.6231,0.0,63.820877,0.977941145456293,1.0158358,41075.64397025463,1339774039030.0,0.8745120885522867,15011,8.394784845007601,23.37608196848491,17.609973595405958,17.635067550960514,16.02008620976877,0.7093933720649176,26.17912292480469,41075.75,1339783200000,1.1899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-06-15 15:27:19.030000+00:00,LE07_013030_20120615,19.357,0.22151247770222174,0.82,0.42110964526276684,19.459999999999994,10.0,18.9,18.9,,1.0,19.37,19.37,,1.0,19.34,19.34,,1.0,19.02,19.02,,1.0,19.459999999999994,19.489999999999995,0.0501996015920458,6.0,,,,,,,,,,,,,,,,
56,1_2_1_LE07_013030_20120818,142.40648000000002,36.0,54.526978,0.977941145456293,1.0121038,41139.64448888889,1345303683840.0,0.6528400815613167,11206,16.1691481891773,23.8871195415458,19.993736949045626,20.279462674984984,6.993277859011712,0.9260982013345544,35.4730224609375,41139.75,1345312800000,1.470001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-08-18 15:28:03.840000+00:00,LE07_013030_20120818,24.284,0.239731331100278,0.82,0.42110964526276684,24.35,10.0,24.72,24.72,,1.0,24.02,24.02,,1.0,23.83,23.83,,1.0,24.16,24.16,,1.0,24.35,24.351666666666663,0.041190613817549813,6.0,,,,,,,,,,,,,,,,
57,1_2_1_LE07_013030_20120903,147.98201,1.0,49.956173,0.977941145456293,1.0085604,41155.644606134265,1346686093970.0,0.8922225458782406,15315,6.658369375165383,22.357876556236807,18.92683989563575,18.701302281434604,18.169872554227506,0.4035912100174086,40.04382705688477,41155.75,1346695200000,1.9899993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-09-03 15:28:13.970000+00:00,LE07_013030_20120903,22.331,0.22308194807190404,0.82,0.42110964526276684,22.41,10.0,22.34,22.34,,1.0,22.16,22.16,,1.0,21.97,21.97,,1.0,21.96,21.96,,1.0,22.5,22.48,0.05899152481501184,6.0,,,,,,,,,,,,,,,,
58,1_2_1_LE07_013030_20120919,153.18295,9.0,44.786755,0.977941145456293,1.0043688,41171.644696296295,1348068501760.0,0.890649577628896,15288,28.896620765996126,19.75312862596388,16.474445561160742,16.560550924798775,8.743956402412103,0.6506000105428208,45.2132453918457,41171.75,1348077600000,0.479998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-09-19 15:28:21.760000+00:00,LE07_013030_20120919,19.255,0.2554842895800492,0.82,0.42110964526276684,19.259999999999994,10.0,19.87,19.87,,1.0,18.88,18.88,,1.0,19.34,19.34,,1.0,19.02,19.02,,1.0,19.259999999999994,19.239999999999995,0.030983866769656816,6.0,,,,,,,,,,,,,,,,
60,1_2_1_LE07_013030_20121106,162.29822,0.0,28.780134000000004,0.977941145456293,0.9910839,41219.64495046296,1352215723720.0,0.8895426740460239,15269,5.676976626601308,9.32101604741945,7.614098627080947,7.580398109016567,0.9384061235108836,0.9596373452700692,61.2198657989502,41219.75,1352224800000,0.5399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-11-06 15:28:43.720000+00:00,LE07_013030_20121106,10.923333333333332,0.031411250638372815,1.5,0.0,10.915,6.0,,,,,,,,,,,,,,,,,,,,,10.915,10.923333333333332,0.03141125063837307,6.0,,,,,,,,,,,,
61,1_2_1_LE07_013030_20121122,162.69163999999998,0.0,24.671196,0.977941145456293,0.9875474,41235.64505775463,1353598132990.0,0.8929799009612583,15328,3.8802518001226436,6.993629475133353,5.126860210722825,5.214129149687687,2.1785468801993417,0.3922578186512009,65.32880401611328,41235.75,1353607200000,1.0399993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-11-22 15:28:52.990000+00:00,LE07_013030_20121122,7.848333333333333,0.013291601358251264,1.5,0.0,7.85,6.0,,,,,,,,,,,,,,,,,,,,,7.85,7.848333333333333,0.013291601358251455,6.0,,,,,,,,,,,,
62,1_2_1_LE07_013030_20130501,143.24661,0.0,57.492230000000006,0.977941145456293,1.0076833,41395.64500474537,1367422128410.0,0.8626856976405476,14808,2.4764432353828068,23.37879945601233,10.924026521414902,11.033233199322932,6.993193645253752,1.9329115903170133,32.50777053833008,41395.75,1367431200000,1.55,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-05-01 15:28:48.410000+00:00,LE07_013030_20130501,9.451666666666668,0.12718752559377317,1.5,0.0,9.44,6.0,,,,,,,,,,,,,,,,,,,,,9.44,9.451666666666668,0.1271875255937723,6.0,,,,,,,,,,,,
63,1_2_1_LE07_013030_20130517,139.53268,34.0,61.252213,0.977941145456293,1.011393,41411.644977083335,1368804526020.0,0.6385668511505972,10961,5.091679823717342,17.099080654776674,9.896683579774436,9.894779149273226,5.214137577502958,0.901392308537978,28.747787475585934,41411.75,1368813600000,1.020001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-05-17 15:28:46.020000+00:00,LE07_013030_20130517,11.86,0.03286335345031024,0.5,0.0,11.86,6.0,,,,,,,,,,,,,,,,,11.86,11.86,0.03286335345031048,6.0,,,,,,,,,,,,,,,,
64,2_1_LC08_013030_20130712,135.5364,23.91,62.93598000000001,0.977941145456293,1.0165613000000002,41467.6492255787,1373643293090.0,0.394057675502476,6764,5.659256933119856,19.478916290059367,13.936384110121029,14.68702152593082,-6.508030633837169,3.397932330131753,27.06401824951172,41467.75,1373652000000,1.15,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-07-12 15:34:53.090000+00:00,LC08_013030_20130712,24.071111111111108,0.4760631377360689,0.8111111111111112,0.4675586713035179,24.29,9.0,,,,,23.16,23.16,,1.0,24.18,24.18,,1.0,23.32,23.32,,1.0,24.35,24.33,0.030983866769660764,6.0,,,,,,,,,,,,,,,,
65,1_2_1_LE07_013030_20130805,138.06842,0.0,57.740159999999996,0.977941145456293,1.0143673,41491.64454861111,1375716489000.0,0.8763180891348674,15042,16.624297952475445,22.868204105704226,18.95902473576006,19.229236697296788,12.160555212602956,0.5301738582113671,32.259838104248054,41491.75,1375725600000,1.6200012207031251,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-08-05 15:28:09+00:00,LE07_013030_20130805,22.293333333333333,0.08500000000000102,0.8111111111111112,0.4675586713035179,22.279999999999994,9.0,,,,,22.33,22.33,,1.0,22.48,22.48,,1.0,22.15,22.15,,1.0,22.279999999999994,22.279999999999998,0.0,6.0,,,,,,,,,,,,,,,,
66,1_2_1_LE07_013030_20130906,148.99937,2.0,49.120106,0.977941145456293,1.0078804,41523.644757175935,1378481307020.0,0.8995630643751821,15441,0.40847946767726784,21.838593126913185,17.269771792630426,17.635396878884944,12.720198281176385,1.0774256926344823,40.8798942565918,41523.75,1378490400000,1.4799987792968752,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-09-06 15:28:27.020000+00:00,LE07_013030_20130906,21.32,0.21505813167606438,1.4777777777777779,0.04409585518440988,21.439999999999994,9.0,,,,,20.99,20.99,,1.0,21.14,21.14,,1.0,20.99,20.99,,1.0,21.455,21.459999999999997,0.020976176963405625,6.0,,,,,,,,,,,,,,,,
67,2_1_LC08_013030_20130930,158.19666999999998,3.88,41.541733,0.977941145456293,1.0013444,41547.64914849537,1380555286430.0,0.9346926886105448,16044,13.663042682213412,19.3737265463814,15.699873960850962,15.78175064205749,10.722409654044887,0.6152855319434776,48.45826721191406,41547.75,1380564000000,1.6,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-09-30 15:34:46.430000+00:00,LC08_013030_20130930,16.955,0.06685805860178737,1.0,0.5477225575051661,16.959999999999994,6.0,,,,,,,,,,,,,,,,,16.959999999999994,16.955,0.06685805860178683,6.0,,,,,,,,,,,,,,,,
68,1_2_1_LE07_013030_20131008,158.17659,1.0,38.345352,0.977941145456293,0.9990453000000001,41555.64501585648,1381246129370.0,0.8934459656277308,15336,3.4395668492524414,15.476688572390296,13.759419046096738,13.831130513222638,11.03385833444477,0.3855967462034733,51.65464782714844,41555.75,1381255200000,0.929998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-10-08 15:28:49.370000+00:00,LE07_013030_20131008,16.236666666666668,0.062182527020592106,1.0,0.5477225575051661,16.235,6.0,,,,,,,,,,,,,,,,,16.235,16.236666666666668,0.062182527020592626,6.0,,,,,,,,,,,,,,,,
73,1_2_1_LE07_013030_20140808,139.8701,13.0,57.40529,0.977941145456293,1.0139557,41859.64621643518,1407511833100.0,0.8513836294785901,14614,7.941849085315084,22.357098006349762,18.587769086927146,18.70106435380876,15.476562097143884,0.41145318251758345,32.594711303710945,41859.75,1407520800000,1.9,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-08-08 15:30:33.100000+00:00,LE07_013030_20140808,22.738999999999997,0.2777868887394706,1.05,0.4813176359397883,22.82,10.0,22.59,22.59,,1.0,22.66,22.66,,1.0,22.14,22.14,,1.0,22.48,22.48,,1.0,22.919999999999995,22.919999999999998,0.09338094023942987,6.0,,,,,,,,,,,,,,,,
74,2_1_LC08_013030_20140917,154.009,15.89,45.995827,0.977941145456293,1.0050675,41899.64793472222,1410967981560.0,0.8683367317215264,14905,11.515170173904405,18.597189301239947,15.26683530837985,15.657320227042206,5.552666225468166,1.0682640764469231,44.004173278808594,41899.75,1410976800000,1.579998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-09-17 15:33:01.560000+00:00,LC08_013030_20140917,18.553999999999995,0.3222214559377854,1.05,0.4813176359397883,18.7,10.0,18.49,18.49,,1.0,18.23,18.23,,1.0,18.06,18.06,,1.0,18.07,18.07,,1.0,18.759999999999994,18.781666666666663,0.08495096624916479,6.0,,,,,,,,,,,,,,,,
75,2_1_LC08_013030_20141003,158.31999,0.02,40.458096000000005,0.977941145456293,1.0005507,41915.64796851852,1412350384480.0,1.0,17165,9.467987577086179,17.115124517504384,14.976511586912727,14.993263857512801,13.787338561854215,0.1978464890159546,49.54190444946289,41915.75,1412359200000,1.3700012207031251,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-10-03 15:33:04.480000+00:00,LC08_013030_20141003,17.356666666666666,0.10726913193769451,0.8333333333333334,0.5163977794943223,17.345000000000002,6.0,,,,,,,,,,,,,,,,,17.345000000000002,17.356666666666666,0.10726913193769502,6.0,,,,,,,,,,,,,,,,
76,1_2_1_LE07_013030_20141027,161.97131000000002,40.0,32.133359999999996,0.977941145456293,0.9937933000000001,41939.64652962963,1414423860160.0,0.6766093795514128,11614,2.462678619646719,11.033617355578313,8.699049427516522,9.320614939322995,0.9383948574022312,1.4275670757686092,57.86663818359375,41939.75,1414432800000,1.2300000190734863,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-10-27 15:31:00.160000+00:00,LE07_013030_20141027,12.57,0.1038160766826492,1.5,0.0,12.504999999999999,10.0,,,,,,,,,,,,,,,,,12.69,12.69,0.0,4.0,12.49,12.490000000000002,0.014142135623730423,6.0,,,,,,,,,,,,
