system:index,cloud_cover,l_exceltime,pixel_count,temp_max,temp_mean,temp_median,temp_min,temp_p25,temp_p75,temp_skew,temp_stdDev,vapor_source,.geo
1_1_2_1_LT05_013030_19850901,5.0,31291.6266353125,17167,25.15253161999999,18.56075495165672,18.643325199555246,16.081106540000007,18.13535413541611,19.149701811739945,-0.5821343982414386,0.7335465529306439,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19850917,6.0,31307.626485729168,17159,23.057285360000037,17.74890783400151,17.794350317418942,15.934131680000007,17.65513012936237,17.802502335609663,1.5737485518296872,0.5521396592687166,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19851120,36.0,31371.625920659724,14742,16.904849360000014,8.779091956477625,8.725848144625132,7.272869000000014,8.131729589289375,8.856184854966012,2.226080087446676,1.1664042659922536,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19860515,41.0,31547.623305428242,17167,24.09978146000003,11.392647861270293,11.186278097801399,5.204966900000045,10.18584245207308,12.327420020839835,1.010713118306645,1.7604583434600318,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19860616,18.0,31579.622642476854,6005,10.222620259999985,-32.14805259511561,-32.16729362802075,-60.69787671999998,-41.43312975057745,-23.072659166445757,0.08625483639815233,11.595117100388041,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19860718,28.0,31611.621902997686,10452,32.62090532000002,20.50055988851608,20.726047144037437,17.28766760000002,19.308954341732107,21.569791871103995,0.6086192034698718,1.401124434770564,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19861022,4.0,31707.61961,17077,13.73292680000003,8.867389603625856,8.755334015061422,6.223536860000024,8.620701205304341,9.243070988379683,0.07582104369804414,0.8909187969945851,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19861123,72.0,31739.61879398148,6152,2.55941942000004,-1.4415256878649536,-1.0295557874184211,-6.026646819999996,-2.747616266317663,0.18050122165339427,-0.4307179317519856,1.9700180416435222,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19870502,17.0,31899.622471620372,17167,20.442500060000043,7.514084466342295,7.2753553244794045,6.141504380000015,6.709673131596433,7.836660610440311,2.415563681275278,1.6183405107523863,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_LT04_013030_19870526,38.0,31923.619376226852,17153,33.314763380000045,20.412140282009464,20.010460590667968,18.381434000000013,19.46944304574643,21.088405308968824,1.2204404579589645,1.3846285926717277,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19870619,19.0,31947.62330172454,17167,35.49204212000001,20.749472299010158,20.952628002933388,16.228081400000008,20.18298078861783,21.57157587579465,0.661385161596752,1.77281653023344,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19870806,17.0,31995.624085983796,17167,29.879653280000014,21.20923979914076,21.253761387827886,20.02550162,21.061304669393557,21.253761387827886,2.503095695050876,0.5088244937448508,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19871009,9.0,32059.625176574074,17167,12.974126360000014,11.286238951860847,11.391988357981967,8.024833400000034,11.245594646222628,11.391988357981967,-1.6266798720351154,0.5764135082021693,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19871025,34.0,32075.62535079861,15445,12.909183980000023,10.183397376713419,10.260983493167279,7.1429842400000325,10.121420137025051,10.672506030383355,-0.6174984033087599,0.5158784880776557,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880605,26.0,32299.627368541667,17167,27.81858722000004,16.735671584147113,16.679918341410197,14.55325160000001,15.887307982631729,17.337041426567346,1.7970590868660208,1.4423284901468985,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880621,12.0,32315.627430590277,16913,22.828278020000027,13.858784055679473,13.738198236402908,10.28072659999998,13.335437363773925,14.669301037921532,0.4962510015345723,1.2687133903605468,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880707,13.0,32331.627477523147,17157,31.52030288000003,21.67443424529233,21.7986380995036,19.372659800000008,20.94500721444246,21.942013072951195,1.6809018825705013,1.1118360988576945,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880723,32.0,32347.627514131942,8176,28.170643280000036,19.257814592886536,19.463480707741738,8.58880670000002,17.95232457162576,21.532124546392634,-0.8709863586629591,2.808911775165193,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880808,29.0,32363.627508090278,6908,35.79624590000003,26.43036925651403,26.541488480809196,24.106617500000027,25.84145576531824,26.65720824048987,0.5468437746767784,0.6814692421879872,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880909,38.0,32395.627551331017,16970,23.46061172000003,17.77365313903974,17.682824920925036,4.500854780000054,17.539497124907314,18.1596157918913,-2.9181408746300552,0.6793045312001098,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19880925,7.0,32411.62747385417,17167,20.883424640000044,16.18919637515256,16.341624837391837,14.187523460000023,15.959379461276788,16.496143750803153,1.060686901374807,0.4092287539063695,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19881027,3.0,32443.627395798612,17166,11.504377760000011,9.060712749017643,9.221229989323994,6.476470339999992,8.812022871952646,9.361410399712689,-1.0663053755068623,0.4361003594476181,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19881112,10.0,32459.62742542824,17165,7.071205820000046,5.780318654495986,6.102591610076168,0.5940579200000116,5.566616655164022,6.246149885356013,-1.4727140446039195,0.8731786343450461,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19890507,36.0,32635.62611375,12305,17.998615760000007,8.048302178325951,7.88061935897281,6.127832300000023,7.300633706258402,8.458007634253455,2.204632114891222,1.4621897145854748,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19890726,1.0,32715.625039953702,17167,35.235690620000014,24.427679785602802,24.352099212716784,22.56509047999998,24.196057473660527,24.352099212716784,2.34642926894071,1.11769370847628,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_LT04_013030_19890819,26.0,32739.62941898148,15418,30.898223239999993,22.785156822898532,23.141726899123224,18.118246460000023,22.573032567386473,23.141726899123224,-1.75908407093508,1.064474103803341,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19890827,2.0,32747.624550416665,17167,24.15105176000003,18.146710831014996,18.20743170599734,16.081106540000007,18.05604493279249,18.20743170599734,1.9103542396148292,0.4133395391098905,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19890928,0.0,32779.624037546295,17167,18.699309860000028,15.998337110061085,15.953094306723377,12.68701268000001,15.820445125864975,16.35600586595206,-1.2644188386052542,0.5364791825119986,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19891014,27.0,32795.62367177084,17163,17.226143240000056,11.01932431924325,11.778714802807903,6.616609160000053,9.432883478232291,12.322747794278802,-0.5772520399074093,1.7693091659882094,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19891030,36.0,32811.62335378472,16302,12.885257840000008,7.082888399982819,6.817650596463769,5.553604940000014,6.683820291446661,7.442465830750203,2.126751777892577,0.6873995329178382,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19900526,41.0,33019.62018670139,15903,22.83853208000005,11.456182702841847,11.44402905003338,0.22832978000002413,9.56894998525778,14.35855148369656,-0.6064285257818965,3.2462274166795284,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19900627,52.0,33051.620179398145,17167,32.63457740000001,22.468561456075054,22.50857056747009,21.00989138,21.827010380924296,22.50857056747009,1.5328649746280016,0.9237894696830492,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_LT04_013030_19900721,39.0,33075.62649188658,9670,29.927505559999986,22.09014860479041,22.033950936480128,14.54983358000004,20.728025075170457,23.31573038825256,0.10565592294546983,1.7978463133596432,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19900729,13.0,33083.62010068287,15056,33.21564080000002,24.603912979177174,24.351566595986178,22.780425740000055,24.203111426411805,25.05409012350614,1.1074086032355315,0.7975940283690347,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19900830,5.0,33115.619964895835,17167,27.03586064000001,22.188482332701327,22.312381628865047,20.10411608000004,21.878629017128695,22.463026194126506,0.2007290929500001,0.4154863022303296,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19901001,4.0,33147.61980625,13905,17.250069380000014,14.530882134632272,14.594921750548602,10.147423820000029,14.449649937879762,14.9765649737174,-1.7201747628898516,0.777479121639102,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19901017,27.0,33163.61975449074,15909,16.768128560000036,13.75345571288953,13.586442225083792,11.066871200000037,13.444507949512394,14.020108024100926,0.20115811477918055,0.4631833187144959,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19901118,52.0,33195.61969028935,6845,6.124414279999996,3.9791733640195717,4.08163306863222,-1.0910259400000086,3.9402786824578873,4.483771771327965,-1.6908277122104935,0.9168372596709774,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910513,0.0,33371.621738877315,17167,26.748746960000005,13.77464949641075,13.26950364960274,11.948720360000038,13.133322005302169,13.85655457311607,2.221700533689507,1.8338632867903624,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910529,19.0,33387.62191469908,17167,28.156971200000044,19.410882212540468,19.342998412358632,17.824296740000023,18.654692262962367,19.463352258057746,1.9557963243965355,1.206466651172171,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910716,1.0,33435.62236876157,16817,31.81425260000003,20.6889407131177,20.384522712605957,19.054783939999993,20.24062039003303,20.973655333768168,2.3301136704105683,1.0126399233886607,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910801,35.0,33451.62247333334,17069,35.42368171999999,22.992186026925122,22.740787235987945,21.15003020000006,22.611699353316066,23.459903176922367,2.16988765012781,1.0278300597372696,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910817,5.0,33467.622522847225,15086,31.007599880000043,18.295529076362552,19.775983688674213,4.989631640000027,14.254908796930088,22.202888127743385,-0.5539557122891935,4.766718295613884,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910902,0.0,33483.62267664352,17167,24.26726444000002,19.9698199361996,19.86594480475066,16.81598084000001,19.716071591235877,20.244342194393305,-1.1306755778867696,0.531118197873402,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19910918,69.0,33499.62280859954,13956,22.66079504000004,13.56443463008988,13.415343637446593,6.671297480000021,11.338827355523508,15.571538715918749,0.253524387626545,2.8956629865093646,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19911004,7.0,33515.62284049769,16113,20.083607959999995,14.99393295528666,14.93971015845777,13.633804220000002,14.811728189131756,14.93971015845777,2.3250810170951994,0.5919146184004618,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19911105,43.0,33547.62295592592,16154,8.657167100000038,5.775774081495663,5.988942396504503,-2.0002192599999944,4.356953993539683,7.597549230027836,-0.6799935649990735,1.913566050334134,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920515,35.0,33739.622629108795,14801,19.27353721999998,10.419303877798592,10.214836077848467,7.173746420000043,10.065530854654641,10.78169747056558,1.9222455988488343,1.285303659580588,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920616,1.0,33771.622378217595,17167,26.389854860000014,18.34086813700971,18.30990697018368,17.27057750000006,17.94316597616584,18.462411370935524,2.985446440591751,0.756112258921893,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920819,64.0,33835.62179027778,11171,27.08713094000001,18.395513032272497,18.119952062530682,16.56988339999998,17.99429669687354,18.739421046696997,1.7336108873321654,0.840493444355637,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19920920,1.0,33867.621452754625,17165,21.29700506000006,17.9483044270618,17.953126049670143,14.307154159999982,17.803933195886607,18.360923110962077,-0.4716413800616603,0.48739269910549027,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19921006,0.0,33883.62116765046,17166,14.28664604000005,12.574249953107874,12.838495826084182,8.489684119999993,12.448894601945321,12.984266420073492,-1.8637706232636595,0.6287920732817252,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19921022,62.0,33899.621063969906,9134,12.01024472000006,9.600879094095943,9.838523933519259,5.922751100000028,9.431514161634727,9.838523933519259,-2.1074051173070996,0.620433814533081,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930502,0.0,34091.62176577546,17167,21.478160119999984,7.565421136778265,7.296795140000079,4.85291084000005,6.589104171542769,7.869093034610324,2.1604216064526347,2.0215508129241457,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930603,10.0,34123.62183099537,8759,24.096363440000005,12.561052613443815,12.518443173314463,9.009223160000033,11.957035773650668,13.067786823027758,1.7482948489599526,1.331716582366397,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930705,3.0,34155.621730405095,17167,36.33629306,22.383468587329933,22.33826634157559,20.14171429999999,21.738686484158453,23.050753082647272,1.8698076090799165,1.2166772700295747,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19930806,26.0,34187.621736597226,16126,30.101824580000027,17.849220518980214,17.636523153075323,13.247567960000026,16.408671302331634,19.466480234184456,0.17803100151212228,1.952005138096744,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931025,22.0,34267.62154287037,15227,14.566923680000059,10.135822214233604,10.025959583877862,7.115640080000048,9.881385966208214,10.571405456516498,0.14606426507490428,0.5135872627756829,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931110,1.0,34283.62145925926,17163,8.534118379999995,6.380935830800394,6.413819632929145,3.058450340000036,5.861154759002894,6.820445414355184,-0.5419010786278933,0.6269195987348508,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19931126,61.0,34299.62139663195,17157,4.288937540000006,1.803177536466283,1.8134319341685683,-3.859622139999999,1.6704804683260535,2.363771490304495,-1.4476802253290109,0.9904061464807729,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940521,1.0,34475.61965320602,17167,25.942094240000017,12.226687805120159,11.88354613729097,10.208948179999993,11.328238395892287,12.578111399618761,1.9018840191182915,1.8756392200754688,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940622,5.0,34507.6192028588,17144,27.418678880000016,21.175281457646772,21.041760844220068,18.815522540000018,20.5955420750156,21.629724026536362,0.8055924689424948,0.9623825043441959,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940724,45.0,34539.61860458333,7265,28.56029755999998,23.782611562445187,23.734490038586745,20.53136858000005,23.0501929422133,24.558976147666524,-0.016855965093407047,0.9498821249471067,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940809,16.0,34555.61830101852,17167,28.628657960000055,22.321518397059062,22.064549097275417,21.26966090000002,21.93622070025996,22.732020571734214,2.5864220586960247,0.5578953974316546,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940825,10.0,34571.618031527774,17167,29.073000560000025,20.53168994519414,20.43141038578801,19.690535660000023,20.287237138065407,20.87778800351916,2.566752787067869,0.5412251851646629,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19940910,6.0,34587.61774851852,10042,19.96055924000001,16.306314681845087,16.519848824085567,12.690430699999979,16.122519977736104,16.660173361738515,-0.8941875170937894,0.5673330486018012,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941012,0.0,34619.61711619213,17167,14.515653380000003,11.512380063893506,11.64465968445035,8.530700360000026,11.252667239491991,11.788336564763247,-1.4069446429057966,0.4857373828763126,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941028,1.0,34635.6167430787,17165,13.179207560000009,10.626099512467421,10.58199824370185,8.359799360000011,10.438120260546231,10.9866503371016,0.42220553762260044,0.3929757192018129,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941113,45.0,34651.61635582176,17163,10.837863860000027,8.16430085622321,8.102147329402351,5.7039978200000405,7.960651202311377,8.520130556309736,-0.06550435622221708,0.4408244400989664,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19941129,54.0,34667.615990983795,16974,5.912497040000005,4.005937846836484,4.005037542956721,1.2810799400000406,3.5769666091774557,4.142930234808479,-0.7727303946654104,0.5411205469237609,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19950508,11.0,34827.61166737269,8158,17.530347020000022,7.310490957540879,6.923617380194255,5.615129300000035,6.783498871802847,7.5028257206209,2.405284718027599,1.2009316412876196,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19950727,38.0,34907.60914927084,13526,33.19513268000003,24.399518211723013,24.546547985641947,22.835114060000024,23.830908908059854,24.645646609062588,1.4249689533108851,0.7068447121908327,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19950828,16.0,34939.608121412035,6284,14.419948820000059,10.311316159448062,10.345845741956117,2.689304180000022,9.246652680000022,11.653420025491917,-0.4195365953698899,1.7430288943261276,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19950929,20.0,34971.60702517361,17167,14.40285872000004,10.455704942014812,10.626694700920622,4.220577140000046,9.717799566272923,11.29633369551202,-0.5628654567522466,1.2408794502597562,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19951116,26.0,35019.60583689815,16180,7.874440520000007,5.1059339167866735,5.283493130373694,0.9461139800000069,4.875951467304848,5.426414249180518,-1.0828146688167901,0.815395548053626,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960526,1.0,35211.614319837965,16792,22.407861560000015,12.609658974747713,12.673347056140628,10.106407579999996,12.136398653504681,12.820488028555163,1.9433209544168801,1.1230361972647336,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960611,59.0,35227.61493390046,6060,24.61248446000002,14.044335823375,14.601793653538655,5.218638980000037,12.788673929750766,15.50041528942655,-0.6395625702556621,3.096915469962526,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960814,5.0,35291.61728443287,16871,30.826444820000006,21.708735375000444,21.623996181185404,19.87169072000006,21.14636220482635,21.774480023223223,2.408636244926889,0.6850796878423376,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960830,0.0,35307.617884756946,17167,25.613964320000036,19.868555853332257,19.868630614333952,16.515195080000012,19.18762877029252,20.763574611034382,-0.24006223163564602,1.016482030739449,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960915,47.0,35323.61849591435,14464,25.080753200000004,18.590402422306358,18.712539797036193,14.276391980000028,18.569298802070463,18.712539797036193,-0.6096855968301043,0.6131593995124942,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19961001,17.0,35339.61909150463,17167,19.03427582000006,14.784804737305707,14.682854764086882,13.295420239999999,14.546992568950314,15.167256120817191,0.8804676921213312,0.4766549226993882,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
