"X1","system:index","azimuth","cloud_cover","elev","esd","l_exceltime","landsat_time","pct_lake","pixel_count","surface_temp_count","surface_temp_max","surface_temp_mean","surface_temp_median","surface_temp_min","surface_temp_p25","surface_temp_p75","surface_temp_skew","surface_temp_stdDev","sza",".geo","landsat_time_utc","scene","temp_avg","t_stdev","depth_avg","d_stdev","temp_med","insitu_count","HerrickCoveSouth_median","HerrickCoveSouth_mean","HerrickCoveSouth_std","HerrickCoveSouth_count","Newbury_median","Newbury_mean","Newbury_std","Newbury_count","NorthSunapeeHarbor_median","NorthSunapeeHarbor_mean","NorthSunapeeHarbor_std","NorthSunapeeHarbor_count","SouthOfTheFells_median","SouthOfTheFells_mean","SouthOfTheFells_std","SouthOfTheFells_count","loon_median","loon_mean","loon_std","loon_count","harbor_median","harbor_mean","harbor_std","harbor_count","GeorgesMills_median","GeorgesMills_mean","GeorgesMills_std","GeorgesMills_count","HerrickCove_median","HerrickCove_mean","HerrickCove_std","HerrickCove_count","StateBeach_median","StateBeach_mean","StateBeach_std","StateBeach_count","date","LSmission","collection","month","doy","freeze_QAQC","temp_spread","spread_QAQC","IQR","IQR_QAQC"
77,"1_2_1_LE07_013030_20121106",162.29822492,0,28.7801346,0.9910839,41219.6449504745,1352215723721,0.885289833964463,15196,16130,10.99509278,9.42418077060634,9.46430775453124,3.05503232000001,9.13159339288444,9.80056735259596,-1.95335764107432,0.900709737839334,61.2198654,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-11-06 15:28:43,"LE07_013030_20121106",10.9233333333333,0.0314112506383728,1.5,0,10.915,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.915,10.9233333333333,0.0314112506383731,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-06,"LS 7",2,"11","311","P",7.9,"P",0.700000000000001,"P"
78,"1_2_1_LE07_013030_20121122",162.69163844,0,24.67119631,0.9875474,41235.6450577778,1353598132992,0.892222545878241,15315,16258,10.3935212600001,6.70257483484915,6.63788969458289,4.02916802000004,6.63788969458289,6.99578135237949,0.515033424094395,0.470276675237256,65.32880369,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-11-22 15:28:52,"LE07_013030_20121122",7.84833333333333,0.0132916013582513,1.5,0,7.85,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85,7.84833333333333,0.0132916013582515,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-22,"LS 7",2,"11","327","P",6.4,"P",0.4,"P"
79,"1_2_1_LE07_013030_20130501",143.24660547,0,57.49223022,1.0076833,41395.6450047801,1367422128413,0.865831634139237,14862,15750,28.48851914,12.6990847120114,12.64208704953,8.18548034000003,11.5408974775848,13.7299874231636,1.18593725732507,2.37569195467594,32.50776978,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-05-01 15:28:48,"LE07_013030_20130501",9.45166666666667,0.127187525593773,1.5,0,9.44,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44,9.45166666666667,0.127187525593772,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-05-01,"LS 7",2,"05","121","P",20.3,"F",2.2,"P"
80,"1_2_1_LE07_013030_20130517",139.53267734,34,61.25221336,1.0113929,41411.6449770833,1368804526020,0.553160501019516,9495,10018,23.05044932,12.6489525107871,12.5705425436455,9.93550658000004,12.1982357950298,13.0770398437715,1.88369393021949,1.16866777790679,28.74778664,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-05-17 15:28:46,"LE07_013030_20130517",11.86,0.0328633534503102,0.5,0,11.86,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.86,11.86,0.0328633534503105,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-05-17,"LS 7",2,"05","137","P",13.2,"F",0.9,"P"
81,"1_2_1_LE07_013030_20130602",135.61134949,14,63.41863771,1.0142533,41427.6448724537,1370186916980,0.86437518205651,14837,15727,37.76502542,20.0213975950866,19.8436388050851,16.51519508,18.7342524188001,20.8178070027608,1.80848575927407,2.18616395917255,26.58136229,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-06-02 15:28:36,"LE07_013030_20130602",16.9011111111111,1.55614463052478,0.811111111111111,0.467558671303518,17.5,9,NA,NA,NA,NA,13.64,13.64,NA,1,14.88,14.88,NA,1,18.39,18.39,NA,1,17.53,17.5333333333333,0.0871014733897615,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-02,"LS 7",2,"06","153","P",21.3,"F",2.1,"P"
82,"1_2_1_LE07_013030_20130720",134.04255941,61,60.86595567,1.016124,41475.6446131481,1374334094576,0.737896883192543,12666,13362,36.72936536,26.4319387346841,26.4179967945066,19.05478394,25.8195162419669,27.0142212096145,0.0972888495427317,1.54677177630138,29.13404433,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-07-20 15:28:14,"LE07_013030_20130720",26.3866666666667,0.500849278725646,0.811111111111111,0.467558671303518,26.36,9,NA,NA,NA,NA,27.53,27.53,NA,1,25.57,25.57,NA,1,26.27,26.27,NA,1,26.36,26.3516666666667,0.0483390801181267,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-07-20,"LS 7",2,"07","201","P",17.6,"F",1.2,"P"
83,"1_2_1_LE07_013030_20130805",138.06841884,0,57.74016306,1.0143674,41491.6445485648,1375716488996,0.864666472473056,14842,15774,28.57738766,21.9748961208707,21.7272395013371,17.79011654,21.3988222317898,22.3165747928887,0.901379067951421,0.712580161927054,32.25983694,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-08-05 15:28:08,"LE07_013030_20130805",22.2933333333333,0.085000000000001,0.811111111111111,0.467558671303518,22.28,9,NA,NA,NA,NA,22.33,22.33,NA,1,22.48,22.48,NA,1,22.15,22.15,NA,1,22.28,22.28,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-05,"LS 7",2,"08","217","P",10.8,"F",0.900000000000002,"P"
84,"1_2_1_LE07_013030_20130821",143.44258896,0,53.81480164,1.0115542,41507.6446212847,1377098895279,0.880104864549956,15107,16041,31.50321278,21.9916301535526,22.0318860213304,20.37755768,21.6132070935897,22.0318860213304,3.08519880164329,0.880552777969711,36.18519836,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-08-21 15:28:15,"LE07_013030_20130821",22.0066666666667,0.305859444843543,1.47777777777778,0.0440958551844099,22.02,9,NA,NA,NA,NA,22.49,22.49,NA,1,21.31,21.31,NA,1,21.98,21.98,NA,1,22.04,22.0466666666667,0.061860057118198,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-08-21,"LS 7",2,"08","233","P",11.1,"F",0.399999999999999,"P"
85,"1_2_1_LE07_013030_20130906",148.99936779,2,49.1201076,1.0078805,41523.6447572106,1378481307023,0.900145645208273,15451,16403,27.05295074,20.1551177623693,20.5181002848366,14.57375972,19.8426226570544,20.8367298739376,-1.10196233328844,1.07573195338164,40.8798924,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-09-06 15:28:27,"LE07_013030_20130906",21.32,0.215058131676064,1.47777777777778,0.0440958551844099,21.44,9,NA,NA,NA,NA,20.99,20.99,NA,1,21.14,21.14,NA,1,20.99,20.99,NA,1,21.455,21.46,0.0209761769634056,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-06,"LS 7",2,"09","249","P",12.5,"F",1,"P"
86,"2_1_LC08_013030_20130930",158.19667165,3.88,41.54173133,1.0013445,41547.6491485301,1380555286433,0.866763763472182,14878,15734,23.6622749000001,17.7050199167969,17.6811987458621,15.92729564,17.5625951236311,17.8121133215804,3.54390167152511,0.508033888123318,48.45826867,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-09-30 15:34:46,"LC08_013030_20130930",16.955,0.0668580586017874,1,0.547722557505166,16.96,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.96,16.955,0.0668580586017868,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-30,"LS 8",2,"09","273","P",7.8,"P",0.199999999999999,"P"
87,"1_2_1_LE07_013030_20131008",158.17658584,1,38.34535341,0.9990453,41555.6450158796,1381246129372,0.895426740460239,15370,16294,19.83751052,15.714205873618,15.6288871659443,13.45606718,15.6120439757458,15.9508663158148,1.04678878473388,0.405368833621981,51.65464659,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-10-08 15:28:49,"LE07_013030_20131008",16.2366666666667,0.0621825270205921,1,0.547722557505166,16.235,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.235,16.2366666666667,0.0621825270205926,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-08,"LS 7",2,"10","281","P",6.3,"P",0.4,"P"
92,"2_1_LC08_013030_20140629",133.87596305,23.38,64.03352295,1.0166299,41819.6476679282,1404055958509,0.94739295077192,16262,17230,33.46857428,21.3467452654587,21.6829768144616,11.61033638,20.1896409285802,22.6902103770561,-0.414453271880265,2.37349640373726,25.96647705,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-06-29 15:32:38,"LC08_013030_20140629",21.249,0.668105946355484,1.15,0.457651007258199,21.53,10,22.09,22.09,NA,1,20.02,20.02,NA,1,20.49,20.49,NA,1,20.49,20.49,NA,1,21.53,21.5666666666667,0.0915787457146411,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-29,"LS 8",2,"06","180","P",21.9,"F",2.5,"P"
93,"1_2_1_LE07_013030_20140707",133.11453466,42,62.99630198,1.0166897,41827.6461250463,1404747025204,0.872298281386542,14973,15867,33.41730398,22.6822180283037,22.4364065949372,20.39122976,21.9312382811069,22.9374000490046,2.55458811734872,1.26211888605119,27.00369802,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-07-07 15:30:25,"LE07_013030_20140707",21.361,0.287458209523093,1.45,0.097182531580755,21.475,10,21.26,21.26,NA,1,21.33,21.33,NA,1,20.66,20.66,NA,1,21.15,21.15,NA,1,21.535,21.535,0.0546808924579706,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-07,"LS 7",2,"07","188","P",13,"F",1,"P"
94,"1_2_1_LE07_013030_20140723",135.53272044,33,60.68943833,1.0159039,41843.6461623727,1406129428429,0.544480046606467,9346,9887,38.9408243,25.1285329866739,25.1770812257109,20.75012186,24.6208726879112,25.7201931992983,2.15925151190861,1.23405039136088,29.31056167,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-07-23 15:30:28,"LE07_013030_20140723",24.117,0.523026449299333,1.45,0.097182531580755,24.185,10,25.17,25.17,NA,1,23.16,23.16,NA,1,23.49,23.49,NA,1,24.18,24.18,NA,1,24.195,24.195,0.0273861278752589,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-23,"LS 7",2,"07","204","P",18.1,"F",1.1,"P"
95,"1_2_1_LE07_013030_20140808",139.87010269,13,57.40529035,1.0139557,41859.6462164815,1407511833104,0.808505680163123,13878,14760,29.44214672,23.0079965788269,22.7669682033115,20.31603332,22.7669682033115,23.1686601212933,2.05012097719425,0.668613283080225,32.59470965,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-08-08 15:30:33,"LE07_013030_20140808",22.739,0.277786888739471,1.05,0.481317635939788,22.82,10,22.59,22.59,NA,1,22.66,22.66,NA,1,22.14,22.14,NA,1,22.48,22.48,NA,1,22.92,22.92,0.0933809402394299,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-08,"LS 7",2,"08","220","P",9.1,"P",0.399999999999999,"P"
96,"1_2_1_LE07_013030_20140824",145.19359718,14,53.27072912,1.0109793,41875.6461888194,1408894230714,0.492572094378095,8455,9063,31.16824682,22.2530952691843,22.404530952392,18.84970274,21.9660724768979,22.404530952392,1.78536102729975,0.901710011513138,36.72927088,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-08-24 15:30:30,"LE07_013030_20140824",20.788,0.398101048032336,1.05,0.481317635939788,20.97,10,20.6,20.6,NA,1,20.02,20.02,NA,1,20.82,20.82,NA,1,20.17,20.17,NA,1,21.055,21.045,0.0662570750939114,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-24,"LS 7",2,"08","236","P",12.4,"F",0.399999999999999,"P"
97,"2_1_LC08_013030_20140901",148.85292408,24.68,51.16009626,1.0091627,41883.6479156366,1409585579911,0.711039906787067,12205,12948,29.41822058,22.4940977075615,22.3087000704659,21.25940684,22.1915002766673,22.5564630486108,2.90454697646905,0.745570902684076,38.83990374,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-09-01 15:32:59,"LC08_013030_20140901",21.744,0.242954042293325,1.05,0.481317635939788,21.835,10,21.93,21.93,NA,1,21.66,21.66,NA,1,21.31,21.31,NA,1,21.32,21.32,NA,1,21.9,21.87,0.072387844283418,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-01,"LS 8",2,"09","244","P",8.1,"P",0.400000000000002,"P"
98,"2_1_LC08_013030_20140917",154.00900596,15.91,45.99582689,1.0050675,41899.6479346991,1410967981558,0.774657733760559,13297,13965,23.2008422,18.0214152351471,18.180327620848,14.60110388,17.8143576485486,18.4467226755342,-0.86537637415832,0.596504197181338,44.00417311,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-09-17 15:33:01,"LC08_013030_20140917",18.554,0.322221455937785,1.05,0.481317635939788,18.7,10,18.49,18.49,NA,1,18.23,18.23,NA,1,18.06,18.06,NA,1,18.07,18.07,NA,1,18.76,18.7816666666667,0.0849509662491648,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-17,"LS 8",2,"09","260","P",8.6,"P",0.599999999999998,"P"
99,"2_1_LC08_013030_20141003",158.31998501,0.02,40.45809409,1.0005507,41915.6479685301,1412350384481,1,17165,18205,20.92444088,16.6743732662286,16.6843801644592,15.4248467,16.5671066032656,16.8124392800434,3.07241321629046,0.330225288589116,49.54190591,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-10-03 15:33:04,"LC08_013030_20141003",17.3566666666667,0.107269131937695,0.833333333333333,0.516397779494322,17.345,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.345,17.3566666666667,0.107269131937695,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-03,"LS 8",2,"10","276","P",5.5,"P",0.199999999999999,"P"
100,"1_2_1_LE07_013030_20141027",161.97132063,40,32.13336148,0.9937933,41939.6465296412,1414423860161,0.549373725604428,9430,9894,14.3823506,11.5524530223744,11.901055088281,4.30944566000005,11.1745309910896,11.901055088281,-2.06818609370214,0.774190901653891,57.86663852,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-10-27 15:31:00,"LE07_013030_20141027",12.57,0.103816076682649,1.5,0,12.505,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.69,12.69,0,4,12.49,12.49,0.0141421356237304,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-27,"LS 7",2,"10","300","P",10.1,"P",0.700000000000001,"P"
101,"2_1_LC08_013030_20141120",163.797951,37.92,25.45111419,0.9880979,41963.6479500579,1416497582885,0.972793475094669,16698,17639,7.04044364000003,5.08785018550382,5.18501940609257,1.24006370000001,4.81578130331692,5.5644910071491,-1.2142250892668,0.748177330785064,64.54888581,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-11-20 15:33:02,"LC08_013030_20141120",6.9336,0.0856533063511789,1.5,0,6.965,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8765,6.8765,0.117202104645495,4,6.965,6.97166666666667,0.0248327740429188,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-20,"LS 8",2,"11","324","P",5.8,"P",0.8,"P"
102,"1_2_1_LE07_013030_20141128",163.13995878,47,23.68242217,0.9865431,41971.6466911921,1417188674119,0.417302650742791,7163,7438,4.33678982000004,1.08870076086198,1.59995410879185,-14.53751662,0.482981547749949,2.33981387636663,-1.52136907897775,1.78302981828829,66.31757783,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-11-28 15:31:14,"LE07_013030_20141128",5.3784,0.111026723509853,1.5,0,5.305,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.501,5.501,0.0588897274573421,4,5.295,5.29666666666667,0.00816496580927724,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-28,"LS 7",2,"11","332","F",18.8,"F",1.8,"P"
103,"1_2_1_LE07_013030_20150507",143.52886271,0,59.35243196,1.0090339,42131.647399456,1431012735313,0.889076609379551,15261,16149,22.7804257400001,11.3791337097611,10.9202175358084,7.59758090000003,10.1814971694204,12.3359842877446,1.36158386058043,2.0331494038367,30.64756804,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-05-07 15:32:15,"LE07_013030_20150507",10.846,0,1.5,0,10.846,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.846,10.846,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-07,"LS 7",2,"05","127","P",15.2,"F",2.1,"P"
104,"1_2_1_LE07_013030_20150523",139.78596488,0,62.64127742,1.0124792,42147.64746875,1432395141300,0.880279638799883,15110,15997,20.70226958,12.8968354932641,12.6994653643597,7.84026032000003,12.3567648186182,13.6867768519937,-0.108563229237739,1.2122073396645,27.35872258,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-05-23 15:32:21,"LE07_013030_20150523",13.1725,0.136236314297379,1.5,0,13.1245,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1245,13.1725,0.136236314297379,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-05-23,"LS 7",2,"05","143","P",12.9,"F",1.3,"P"
105,"1_2_1_LE07_013030_20150624",133.98424554,13,64.32254769,1.0164187,42179.6475674306,1435159949826,0.758636760850568,13022,13771,31.43143436,21.0655924156111,21.0805910754753,16.48785092,20.3935402983649,21.6859451045173,1.2243164773089,1.08810550810789,25.67745231,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-06-24 15:32:29,"LE07_013030_20150624",20.409,0.307334417930118,1.47,0.0483045891539648,20.57,10,20.64,20.64,NA,1,20.18,20.18,NA,1,19.68,19.68,NA,1,20.17,20.17,NA,1,20.57,20.57,0.00632455532033749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-06-24,"LS 7",2,"06","175","P",14.9,"F",1.3,"P"
106,"2_1_LC08_013030_20150702",133.72996396,38.28,63.76875145,1.0166499,42187.6474341782,1435851138313,0.752694436353044,12920,13564,26.7897632,20.7962132108046,20.815181315805,17.17145492,20.065715152676,21.4356822613181,0.569022807874565,0.941125605083939,26.23124855,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-07-02 15:32:18,"LC08_013030_20150702",19.823,0.95630132396762,1.47,0.0483045891539648,20.28,10,19.99,19.99,NA,1,17.27,17.27,NA,1,19.52,19.52,NA,1,19.52,19.52,NA,1,20.32,20.3216666666667,0.043089055068159,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-02,"LS 8",2,"07","183","P",9.6,"P",1.3,"P"
107,"1_2_1_LE07_013030_20150710",134.27905884,21,62.9639826,1.0166406,42195.647648125,1436542356798,0.493387707544422,8469,9072,31.35623792,22.4232426112094,22.4001459057509,19.96055924,21.9859977031891,22.7991520549967,1.71364052317891,0.992114826359425,27.0360174,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-07-10 15:32:36,"LE07_013030_20150710",21.87,0.344995974211618,1.47,0.0483045891539648,22.03,10,22.13,22.13,NA,1,21.16,21.16,NA,1,21.81,21.81,NA,1,21.32,21.32,NA,1,22.045,22.0466666666667,0.035023801430839,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-07-10,"LS 7",2,"07","191","P",11.4,"F",0.800000000000001,"P"
108,"2_1_LC08_013030_20150803",139.14819971,4.47,58.83560768,1.0146895,42219.6475812384,1438615951019,1,17165,18205,34.7264056400001,25.7370424158092,25.4325271377143,24.8073116000001,25.1899155482475,25.8092162187324,2.43280942616508,1.05395248690131,31.16439232,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-08-03 15:32:31,"LC08_013030_20150803",23.981,0.335574134879315,1.47,0.0483045891539648,24.1,10,24.52,24.52,NA,1,23.68,23.68,NA,1,23.32,23.32,NA,1,23.66,23.66,NA,1,24.105,24.105,0.00547722557505735,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-03,"LS 8",2,"08","215","P",9.9,"P",0.600000000000001,"P"
109,"2_1_LC08_013030_20150819",144.2445821,9.14,54.94710635,1.012069,42235.6476675694,1439998358478,0.644975240314594,11071,11571,29.16870512,24.6828276760829,24.6863213591549,23.22818636,24.3172863528561,25.0619910758288,1.48547554260863,0.602978352430473,35.05289365,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-08-19 15:32:38,"LC08_013030_20150819",24.9235,0.2031222202607,1.14166666666667,0.475697255392417,24.9405,12,25.38,25.38,NA,1,24.72,24.72,NA,1,24.52,24.52,NA,1,25.05,25.05,NA,1,24.9405,24.9265,0.0599452130818502,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-19,"LS 8",2,"08","231","P",6,"P",0.800000000000001,"P"
110,"1_2_1_LE07_013030_20150912",152.28634873,43,47.72301079,1.0064691,42259.6477858218,1442071968695,0.881969123215846,15139,16015,29.52076118,23.5344260314771,23.6899954163378,21.51234032,23.2971595652878,23.6899954163378,2.84029531914009,0.462643715804604,42.27698921,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-09-12 15:32:48,"LE07_013030_20150912",23.285,0.323814200373665,1.14166666666667,0.475697255392417,23.455,12,23.31,23.31,NA,1,22.83,22.83,NA,1,22.64,22.64,NA,1,22.82,22.82,NA,1,23.484,23.4775,0.0493703207547671,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-12,"LS 7",2,"09","255","P",8,"P",0.399999999999999,"P"
111,"1_2_1_LE07_013030_20150928",156.92375645,23,42.27579659,1.0020602,42275.6478253241,1443454372108,0.887445383046898,15233,16141,26.35567466,19.5877772857194,19.4330379842736,18.52157282,19.4330379842736,19.8516103956704,3.25787109217148,0.611578450349501,47.72420341,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-09-28 15:32:52,"LE07_013030_20150928",19.729,0.0314597248194298,1,0.534522483824849,19.734,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.734,19.729,0.0314597248194293,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-28,"LS 7",2,"09","271","P",7.9,"P",0.5,"P"
