,system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,scene,temp_avg,t_stdev,depth_avg,d_stdev,temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
254,2_1_LC08_013030_20161024,162.2845,22.48,33.064236,0.977941145456293,0.9944494,42667.64808703704,1477323194720.0,0.9059131954558696,15550,11.695246341214268,10.75747354620728,11.158733259711303,-0.5893870717029897,1.1616438577358297,56.93576431274414,42667.75,1477332000000,0.6400000095367432,LC08_013030_20161024,13.5408,0.2460807455558696,1.5,0.0,13.39,10.0,,,,,,,,,,,,,,,,,13.845999999999998,13.821999999999997,0.04799999999999965,4.0,13.370000000000005,13.353333333333333,0.046761807778001666,6.0,,,,,,,,,,,,
255,1_2_1_LE07_013030_20161101,163.73408999999998,25.0,30.622875,0.977941145456293,0.9923516,42675.64968958333,1478014533180.0,0.4683367317215264,8039,8.163338638535821,4.980557680893045,4.6140588443290245,0.9383935051020642,1.8438087788384852,59.37712478637695,42675.75,1478023200000,1.2800000190734864,LE07_013030_20161101,11.0377,0.09016410963718692,1.5,0.0,11.024999999999999,10.0,,,,,,,,,,,,,,,,,11.09,11.114249999999998,0.09339298688873802,4.0,10.995000000000001,10.986666666666665,0.03983298465677256,6.0,,,,,,,,,,,,
256,2_1_LC08_013030_20170504,144.08742,20.11,58.70405,0.977941145456293,1.0084302,42859.64735405093,1493911931390.0,0.9551412758520244,16395,12.726949924753225,5.285415713585558,5.688852288002567,-11.561440079408928,2.2564310684000666,31.29595184326172,42859.75,1493920800000,0.6099999904632569,LC08_013030_20170504,8.741666666666667,0.04535048695071136,1.5,0.0,8.72,6.0,,,,,,,,,,,,,,,,,,,,,8.72,8.741666666666667,0.04535048695071144,6.0,,,,,,,,,,,,
258,1_2_1_LE07_013030_20170613,136.47784,22.0,64.842834,0.977941145456293,1.0156151,42899.64965648148,1497368130320.0,0.3484998543547917,5982,22.359737992626584,15.069755342358414,14.930225327072588,12.719115056088171,1.2090769934394474,25.15716552734375,42899.75,1497376800000,2.1899999618530277,LE07_013030_20170613,20.586666666666662,0.08891943919451545,1.5,0.0,20.56,6.0,,,,,,,,,,,,,,,,,,,,,20.56,20.586666666666662,0.0889194391945152,6.0,,,,,,,,,,,,
259,2_1_LC08_013030_20170621,134.26765,37.93,64.43098,0.977941145456293,1.0162964,42907.64766319444,1498059158100.0,0.8725313137197787,14977,22.578239159574377,17.886925413585605,18.029525645635665,7.589921342739338,1.0614138225822165,25.56902313232422,42907.75,1498068000000,2.039999961853028,LC08_013030_20170621,20.536,0.8834930673185842,1.52,0.10327955589886446,20.875,10.0,21.64,21.64,,1.0,18.4,18.4,,1.0,20.01,20.01,,1.0,20.03,20.03,,1.0,20.88,20.88,0.01414213562372933,6.0,,,,,,,,,,,,,,,,
260,2_1_LC08_013030_20170723,136.58371,50.96,60.944430000000004,0.977941145456293,1.0158982,42939.64777368056,1500823967646.0,0.9335857850276726,16025,23.763049749472863,19.324400892094232,19.45248514550584,16.19353883469331,0.5632646885183663,29.05556869506836,42939.75,1500832800000,1.65,LC08_013030_20170723,24.336,0.2842221353487826,1.52,0.10327955589886446,24.424999999999997,10.0,24.7,24.7,,1.0,23.68,23.68,,1.0,24.01,24.01,,1.0,24.38,24.38,,1.0,24.434999999999995,24.43166666666667,0.014719601443878868,6.0,,,,,,,,,,,,,,,,
261,2_1_LC08_013030_20170824,146.22678,22.41,53.448859999999996,0.977941145456293,1.0109270000000001,42971.64790393518,1503588778900.0,0.6363530439848529,10923,21.50550198763281,18.246503994501193,18.716922176270547,8.289385718669276,1.41329216623592,36.55113983154297,42971.75,1503597600000,1.7799999237060549,LC08_013030_20170824,22.814,0.3015220647905481,1.52,0.10327955589886446,22.99,10.0,22.98,22.98,,1.0,22.5,22.5,,1.0,22.31,22.31,,1.0,22.34,22.34,,1.0,22.99,23.001666666666665,0.020412414523195067,6.0,,,,,,,,,,,,,,,,
262,1_2_1_LE07_013030_20170901,149.82034,21.0,51.30168,0.977941145456293,1.0091146,42979.649658333336,1504280130480.0,0.39096999708709584,6711,18.168423217191673,15.467246103903994,16.56088643680434,6.993562908512286,1.8735596868639224,38.69831848144531,42979.75,1504288800000,1.1399999618530274,LE07_013030_20170901,20.145,0.2800892714832195,1.52,0.10327955589886446,20.325000000000003,10.0,19.84,19.84,,1.0,19.7,19.7,,1.0,20.17,20.17,,1.0,19.71,19.71,,1.0,20.340000000000003,20.338333333333335,0.013291601358250199,6.0,,,,,,,,,,,,,,,,
263,2_1_LC08_013030_20170909,151.60365,61.77,48.55862,0.977941145456293,1.0070688,42987.64792083333,1504971180360.0,0.4202155549082435,7213,16.984070479716852,14.117968655034614,14.657825179460811,7.780297661797781,1.3039714213682918,41.44137954711914,42987.75,1504980000000,1.75,LC08_013030_20170909,18.811,0.12242457995753109,1.52,0.10327955589886446,18.845,10.0,19.03,19.03,,1.0,18.56,18.56,,1.0,18.71,18.71,,1.0,18.74,18.74,,1.0,18.85,18.845,0.018708286933867856,6.0,,,,,,,,,,,,,,,,
264,1_2_1_LE07_013030_20170917,154.88249,8.0,46.088547,0.977941145456293,1.004999,42995.64963055556,1505662528080.0,0.8830760267987183,15158,22.876059104956635,18.68499280660751,18.702503591429355,16.56141525446639,0.4609561055858413,43.91145324707031,42995.75,1505671200000,2.4000000000000004,LE07_013030_20170917,21.616,0.6668866303786415,1.52,0.10327955589886446,21.825,10.0,20.65,20.65,,1.0,21.33,21.33,,1.0,20.82,20.82,,1.0,20.84,20.84,,1.0,22.055000000000007,22.08666666666667,0.2907690951023967,6.0,,,,,,,,,,,,,,,,
265,1_2_1_LE07_013030_20171003,159.09341,4.0,40.5122,0.977941145456293,1.0004927,43011.64964780092,1507044929570.0,0.8385085930672881,14393,18.16898390698775,14.525442246613677,14.382066275882046,9.32028753105582,0.4397577210551292,49.48780059814453,43011.75,1507053600000,1.5100000381469727,LE07_013030_20171003,18.72666666666667,0.02250925735484587,1.5,0.0,18.73,6.0,,,,,,,,,,,,,,,,,18.73,18.72666666666667,0.022509257354845144,6.0,,,,,,,,,,,,,,,,
266,2_1_LC08_013030_20171011,160.11484,66.99,37.565979999999996,0.977941145456293,0.9981546999999998,43019.648039699074,1507735990630.0,0.6593649868919312,11318,14.877915962725416,10.267469347324859,11.941272513365135,-6.937430483943713,4.110449237849076,52.43402099609375,43019.75,1507744800000,1.0899999618530274,LC08_013030_20171011,18.05333333333333,0.0121106014163901,1.5,0.0,18.055,6.0,,,,,,,,,,,,,,,,,18.055,18.05333333333333,0.012110601416388872,6.0,,,,,,,,,,,,,,,,
269,1_2_1_LE07_013030_20171104,163.87947,54.0,29.768985999999998,0.977941145456293,0.9916552,43043.649669097234,1509809731410.0,0.8061753568307602,13838,5.214097700097315,3.6601060729750734,4.0106540277011,-0.9513744163702156,0.9388117099413028,60.23101425170898,43043.75,1509818400000,1.1100000381469728,LE07_013030_20171104,13.075000000000001,0.009999999999999787,1.5,0.0,13.08,4.0,,,,,,,,,,,,,,,,,13.08,13.075000000000001,0.00999999999999949,4.0,,,,,,,,,,,,,,,,
270,2_1_LC08_013030_20171112,163.71901,28.4,27.388116999999998,0.977941145456293,0.9897209000000001,43051.648025,1510500789360.0,1.0,17165,8.263132567849311,7.2429691314584765,7.421688435285156,2.7322185473911804,0.9299346195108268,62.61188316345215,43051.75,1510509600000,0.5099999904632568,LC08_013030_20171112,10.225,0.009999999999999787,1.5,0.0,10.22,4.0,,,,,,,,,,,,,,,,,10.22,10.225,0.00999999999999954,4.0,,,,,,,,,,,,,,,,
271,1_2_1_LE07_013030_20171120,164.30121,60.0,25.48968,0.977941145456293,0.9880043,43059.649625694445,1511192127660.0,0.284707253131372,4887,3.403687745261027,0.1614792833819918,0.9384064840441966,-6.1788573342641735,2.090625584016149,64.51032066345215,43059.75,1511200800000,0.1700000047683716,LE07_013030_20171120,7.91,0.01154700538379227,1.5,0.0,7.91,4.0,,,,,,,,,,,,,,,,,7.91,7.91,0.011547005383792141,4.0,,,,,,,,,,,,,,,,
272,2_1_LC08_013030_20171128,163.57854,49.36,23.72064,0.977941145456293,0.9864813,43067.64794976852,1511883182860.0,0.9842703175065541,16895,2.3320728979281395,0.9568262186078976,1.1407311544295171,-3.4799263320536737,0.9413141750889761,66.27935981750488,43067.75,1511892000000,1.2100000381469729,LC08_013030_20171128,6.23,0.011547005383792781,1.5,0.0,6.23,4.0,,,,,,,,,,,,,,,,,6.23,6.23,0.011547005383792866,4.0,,,,,,,,,,,,,,,,
273,2_1_LC08_013030_20180523,139.42023999999998,0.28,62.59185,0.977941145456293,1.0125102,43243.6470849537,1527089508140.0,1.0,17165,22.229379362876355,14.09858734268235,13.717423099655258,13.119641687988189,1.1402343829866333,27.40814971923828,43243.75,1527098400000,0.9100000381469728,LC08_013030_20180523,14.350000000000003,0.010000000000002451,0.85,0.0,14.350000000000005,3.0,,,,,,,,,,,,,,,,,14.350000000000005,14.350000000000003,0.010000000000002007,3.0,,,,,,,,,,,,,,,,
274,2_1_LC08_013030_20180608,135.84161,39.36,64.2172,0.977941145456293,1.0150348,43259.64701782407,1528471902340.0,0.7500728226041363,12875,21.401344347056067,15.757829701152714,15.591662576115153,12.251965318722046,0.7561390603029764,25.782798767089844,43259.75,1528480800000,1.0899999618530274,LC08_013030_20180608,18.136666666666667,0.3890259329024076,0.21666666666666673,0.2388698882852583,18.33,18.0,,,,,,,,,,,,,,,,,17.52,17.634999999999998,0.21314314438892892,6.0,,,,,18.43,18.411666666666665,0.10980285363626395,6.0,18.33,18.363333333333333,0.051639777949432204,6.0,,,,
275,2_1_LC08_013030_20180710,134.11928,24.28,62.864323,0.977941145456293,1.0166549999999999,43291.647242708335,1531236721770.0,0.9351587532770173,16052,27.608572622607692,21.364755789828923,21.560242449636284,10.548879340994278,1.3958008692769497,27.135677337646484,43291.75,1531245600000,2.4600000381469727,LC08_013030_20180710,25.095357142857143,0.7933309156959294,0.3999999999999998,0.5671566509057852,24.93,28.0,25.56,25.56,,1.0,24.72,24.72,,1.0,24.18,24.18,,1.0,23.86,23.86,,1.0,24.03,24.19666666666667,0.3067680991672191,6.0,,,,,24.79,24.820000000000004,0.09359487165437995,6.0,26.1,26.116666666666664,0.0752772652709075,6.0,25.755000000000003,25.59166666666667,0.37215140288149684,6.0
276,1_2_1_LE07_013030_20180718,135.09932,2.0,61.687214000000004,0.977941145456293,1.0162792999999999,43299.647196759266,1531927917800.0,0.8812700262161375,15127,25.89574049363306,20.919870812230197,20.798918224596953,18.167917906962053,0.4776051554742517,28.312786102294922,43299.75,1531936800000,0.7199999809265137,LE07_013030_20180718,24.86892857142857,0.6332358947601588,0.3999999999999998,0.5671566509057852,25.035,28.0,25.04,25.04,,1.0,23.51,23.51,,1.0,24.18,24.18,,1.0,23.52,23.52,,1.0,24.14,24.223333333333333,0.16990193249832602,6.0,,,,,25.075000000000003,25.09166666666667,0.11617515511789407,6.0,25.51,25.543333333333333,0.05163977794943131,6.0,25.12,25.155,0.2873847595123996,6.0
277,1_2_1_LE07_013030_20180819,143.74307,19.0,54.706340000000004,0.977941145456293,1.0120151,43331.646790162034,1534692682670.0,0.8505680163122633,14600,22.867273401753078,20.167552305097466,20.279576037563512,18.168967330202086,0.3489703588307571,35.29365921020508,43331.75,1534701600000,1.5,LE07_013030_20180819,24.33178571428572,0.36982531984136363,0.6785714285714286,0.5323651927133276,24.4,28.0,24.17,24.17,,1.0,23.51,23.51,,1.0,24.35,24.35,,1.0,23.86,23.86,,1.0,23.8,23.91333333333333,0.1994659536529135,6.0,,,,,24.74,24.74,0.06324555320336848,6.0,24.595,24.595,0.0492950301754641,6.0,24.3,24.31833333333333,0.11839200423451987,6.0
278,1_2_1_LE07_013030_20180904,149.08638,24.0,50.02081,0.977941145456293,1.0084507,43347.646560300935,1536075062810.0,0.6231867171570056,10697,21.83888747585696,18.353143857935322,18.700183677755067,13.276814065800377,0.7300562968386433,39.979190826416016,43347.75,1536084000000,1.5300000190734864,LE07_013030_20180904,24.506428571428565,0.7106398488045789,0.4857142857142856,0.5443067529158913,24.45,28.0,24.69,24.69,,1.0,24.02,24.02,,1.0,23.66,23.66,,1.0,23.68,23.68,,1.0,23.6,23.961666666666662,0.6002804899933577,6.0,,,,,24.595,24.611666666666668,0.15841927492154037,6.0,24.3,24.236666666666665,0.1422204861005159,6.0,25.755000000000003,25.545,0.486158410397269,6.0
279,2_1_LC08_013030_20181014,160.51838999999998,11.37,36.58507,0.977941145456293,0.9974156999999999,43387.64772986111,1539531163860.0,0.9967958054180016,17110,12.792594637446987,11.642748302319749,12.158796218445284,3.6378392278378464,1.2407441802103432,53.4149284362793,43387.75,1539540000000,1.3199999809265135,LC08_013030_20181014,15.413333333333334,0.01154700538379227,0.85,0.0,15.42,3.0,,,,,,,,,,,,,,,,,15.42,15.413333333333334,0.011547005383792526,3.0,,,,,,,,,,,,,,,,
280,1_2_1_LE07_013030_20181022,160.95406,45.0,33.681534,0.977941145456293,0.9951671000000001,43395.645783796295,1540222195720.0,0.8505097582289542,14599,9.320984606508443,8.19502494827456,8.163731412003923,0.31249676007509114,0.8745330857089231,56.31846618652344,43395.75,1540231200000,0.6699999809265137,LE07_013030_20181022,11.44,0.0,1.5,0.0,11.44,4.0,,,,,,,,,,,,,,,,,11.44,11.44,0.0,4.0,,,,,,,,,,,,,,,,
281,1_2_1_LE07_013030_20181107,162.4868,30.0,28.645536,0.977941145456293,0.9909771,43411.6455431713,1541604574930.0,0.6161957471599184,10577,9.89477915020684,6.1629825420709095,6.403844064493453,0.3124961398110606,0.895022131424035,61.35446357727051,43411.75,1541613600000,1.0199999809265137,LE07_013030_20181107,8.515,0.009999999999999787,1.5,0.0,8.52,4.0,,,,,,,,,,,,,,,,,8.52,8.515,0.010000000000000083,4.0,,,,,,,,,,,,,,,,
282,1_2_1_LE07_013030_20181123,162.70648,5.0,24.552137,0.977941145456293,0.9874639000000001,43427.645276157404,1542986951860.0,0.8641421497232741,14833,2.792970961840463,0.4865472464250013,0.9384068016394254,-8.216697450229193,1.6708272360093075,65.44786262512207,43427.75,1542996000000,0.29000000953674315,LE07_013030_20181123,3.84,0.028284271247461926,1.5,0.0,3.8499999999999996,4.0,,,,,,,,,,,,,,,,,3.8499999999999996,3.84,0.028284271247461978,4.0,,,,,,,,,,,,,,,,
283,1_2_1_LE07_013030_20190518,137.12955,5.0,60.68391999999999,0.977941145456293,1.0114827,43603.641317824084,1558193009860.0,0.8593649868919313,14751,19.228202003911942,8.411742203371487,8.163404305821611,6.993510829215517,1.1427583371102596,29.31607818603516,43603.75,1558202400000,1.2100000381469729,LE07_013030_20190518,9.76,0.016329931618554172,1.5,0.0,9.76,4.0,,,,,,,,,,,,,,,,,9.76,9.76,0.01632993161855399,4.0,,,,,,,,,,,,,,,,
284,2_1_LC08_013030_20190526,139.13905,33.01,63.095980000000004,0.977941145456293,1.0130392,43611.647622337965,1558884754570.0,0.7491406932711914,12859,20.864210213537568,13.5561979886546,13.215655690134833,10.61960811687258,1.3731171366307344,26.90401840209961,43611.75,1558893600000,1.4899999618530275,LC08_013030_20190526,12.918333333333331,0.01471960144387943,1.5,0.0,12.925,6.0,,,,,,,,,,,,,,,,,12.925,12.918333333333331,0.01471960144387972,6.0,,,,,,,,,,,,,,,,
285,1_2_1_LE07_013030_20190603,132.98523,20.0,62.677096999999996,0.977941145456293,1.014316,43619.64092002314,1559575375490.0,0.8562773084765511,14698,20.278328759429172,12.459938563942316,12.161081790269591,11.033710495421712,0.7574416145457192,27.32290267944336,43619.75,1559584800000,1.1300000190734865,LE07_013030_20190603,13.949999999999998,0.09295160030897781,1.5,0.0,13.935,6.0,,,,,,,,,,,,,,,,,13.935,13.949999999999998,0.09295160030897734,6.0,,,,,,,,,,,,,,,,
286,2_1_LC08_013030_20190627,133.95963999999998,31.25,64.1912,0.977941145456293,1.0165905000000002,43643.64776689815,1561649567060.0,0.8567433731430236,14706,24.90445626150391,19.786498189457113,19.907162005837773,14.109679002372992,1.0435652619242048,25.808799743652344,43643.75,1561658400000,1.829999923706055,LC08_013030_20190627,22.093333333333334,0.02875181153713303,1.5,0.0,22.09,6.0,,,,,,,,,,,,,,,,,22.09,22.093333333333334,0.028751811537133194,6.0,,,,,,,,,,,,,,,,
287,2_1_LC08_013030_20190729,137.95032,15.63,59.916973,0.977941145456293,1.0153943,43675.647868611115,1564414375848.0,0.8675793766385086,14892,26.33025176129065,21.69973225833145,21.6560037535242,17.314196108751695,0.5180466125360615,30.083026885986328,43675.75,1564423200000,2.4299999237060548,LC08_013030_20190729,26.355,0.05167204273105391,1.5,0.0,26.365000000000002,6.0,,,,,,,,,,,,,,,,,26.365000000000002,26.355,0.05167204273105315,6.0,,,,,,,,,,,,,,,,
288,2_1_LC08_013030_20190814,142.73685,33.76,56.289066000000005,0.977941145456293,1.0130033,43691.64793539352,1565796781618.0,0.8164287794931546,14014,24.2792078722469,17.666536921300285,17.810816478156486,4.8914089611369835,1.8156359608220876,33.71093368530273,43691.75,1565805600000,1.8899999618530277,LC08_013030_20190814,24.378333333333334,0.16017698544630649,1.5,0.0,24.365000000000002,6.0,,,,,,,,,,,,,,,,,24.365000000000002,24.378333333333334,0.16017698544630624,6.0,,,,,,,,,,,,,,,,
289,1_2_1_LE07_013030_20190907,145.82301,8.0,47.98254,0.977941145456293,1.0077679,43715.63826774305,1567869546333.0,0.8117681328284301,13934,18.701090332313825,15.973615939742293,16.0201581783217,9.31965492273142,0.6438984217620638,42.01745986938477,43715.75,1567879200000,1.9100000381469728,LE07_013030_20190907,20.826666666666664,0.01505545305418177,1.5,0.0,20.830000000000005,6.0,,,,,,,,,,,,,,,,,20.830000000000005,20.826666666666664,0.01505545305418333,6.0,,,,,,,,,,,,,,,,
290,2_1_LC08_013030_20190915,153.39389,15.55,46.755367,0.977941145456293,1.0056728000000001,43723.648036666666,1568561590368.0,0.9013690649577628,15472,19.288095016269807,16.34531053391025,16.409512347764867,10.74576348726619,0.5886379660062696,43.24463272094727,43723.75,1568570400000,1.9899999618530275,LC08_013030_20190915,19.241666666666664,0.01834847859269553,1.5,0.0,19.244999999999997,6.0,,,,,,,,,,,,,,,,,19.244999999999997,19.241666666666664,0.01834847859269672,6.0,,,,,,,,,,,,,,,,
291,1_2_1_LE07_013030_20191009,154.86057,63.0,37.31915,0.977941145456293,0.9989184999999999,43747.637316157416,1570634264116.0,0.8366443344013982,14361,13.831158243898704,12.561983002683814,12.72067914520099,6.9937516371109565,0.4098601663349157,52.68085098266602,43747.75,1570644000000,0.8,LE07_013030_20191009,15.508333333333333,0.007527726527090649,1.5,0.0,15.51,6.0,,,,,,,,,,,,,,,,,15.51,15.508333333333333,0.007527726527090512,6.0,,,,,,,,,,,,,,,,
292,2_1_LC08_013030_20191102,163.17651,1.4,30.42773,0.977941145456293,0.9922924000000001,43771.6481132176,1572708796982.0,1.0,17165,9.710107841925833,9.053066505643883,9.202413109548845,5.573094728883297,0.5697741878322335,59.57226943969727,43771.75,1572717600000,1.0,LC08_013030_20191102,11.981666666666667,0.04215052391924197,1.5,0.0,11.99,6.0,,,,,,,,,,,,,,,,,11.99,11.981666666666667,0.042150523919241116,6.0,,,,,,,,,,,,,,,,
294,1_2_1_LE07_013030_20200520,129.64352,0.0,58.806763000000004,0.977941145456293,1.0120347,43971.629212546286,1589987163964.0,0.8515001456452083,14616,20.800169283620047,11.34861200386672,11.033683898901955,8.743621112345956,1.263741109200949,31.1932373046875,43971.75,1589997600000,1.1600000381469726,LE07_013030_20200520,14.149999999999999,0.09380831519646803,1.5,0.0,14.14,6.0,,,,,,,,,,,,,,,,,14.14,14.149999999999999,0.09380831519646797,6.0,,,,,,,,,,,,,,,,
295,2_1_LC08_013030_20200613,135.18091,42.39,64.48404000000001,0.977941145456293,1.0156709000000002,43995.647587673615,1592062351575.0,0.491581706961841,8438,20.881294964416696,14.820683011517193,15.316142084085026,4.566955039067499,1.3512900725291734,25.51596069335937,43995.75,1592071200000,1.2399999618530275,LC08_013030_20200613,18.22,0.026076809620808404,1.5,0.0,18.215,6.0,,,,,,,,,,,,,,,,,18.215,18.22,0.026076809620808813,6.0,,,,,,,,,,,,,,,,
296,2_1_LC08_013030_20200715,135.10825,67.6,62.201530000000005,0.977941145456293,1.0164583,44027.647756493054,1594827166161.0,0.6390329158170697,10969,23.14001553211415,19.52834813463689,19.90435886113091,12.273759230187894,1.0400548405702237,27.79846954345703,44027.75,1594836000000,2.029999923706055,LC08_013030_20200715,25.676666666666666,0.06976149845485183,1.5,0.0,25.660000000000004,6.0,,,,,,,,,,,,,,,,,25.660000000000004,25.676666666666666,0.06976149845485054,6.0,,,,,,,,,,,,,,,,
297,2_1_LC08_013030_20200731,138.64445,6.67,59.342148,0.977941145456293,1.0150009,44043.64780653935,1596209570485.0,0.9987765802505096,17144,26.26542759700727,21.743702869976783,21.702589477961226,20.705929511799113,0.3328151996889038,30.65785217285156,44043.75,1596218400000,2.0100000381469734,LC08_013030_20200731,26.26833333333333,0.050760877323651504,1.5,0.0,26.249999999999996,6.0,,,,,,,,,,,,,,,,,26.249999999999996,26.26833333333333,0.050760877323651914,6.0,,,,,,,,,,,,,,,,
298,2_1_LC08_013030_20200917,154.20373999999998,60.69,45.820934,0.977941145456293,1.0049697,44091.648023217596,1600356789206.0,0.908418293038159,15593,18.294166355966226,14.188249013727846,14.343113776560344,8.583507063250357,1.7232047704613074,44.1790657043457,44091.75,1600365600000,1.5800000190734864,LC08_013030_20200917,19.224999999999998,0.008366600265340788,1.5,0.0,19.22,6.0,,,,,,,,,,,,,,,,,19.22,19.224999999999998,0.008366600265341024,6.0,,,,,,,,,,,,,,,,
299,1_2_1_LE07_013030_20200925,145.3573,7.0,39.910070000000005,0.977941145456293,1.0027235,44099.623691527784,1601045886948.0,0.8354209146519079,14340,17.63607116918286,13.975928188344767,13.830276013656675,13.276220817235913,0.41663037264645697,50.08993148803711,44099.5,1601035200000,1.9899999618530275,LE07_013030_20200925,18.09,0.07456540752923084,1.5,0.0,18.095000000000002,6.0,,,,,,,,,,,,,,,,,18.095000000000002,18.09,0.07456540752923004,6.0,,,,,,,,,,,,,,,,
300,2_1_LC08_013030_20201003,158.48898,51.76,40.278620000000004,0.977941145456293,1.0003968,44107.64806612269,1601739192913.0,0.6675211185551996,11458,13.69531966135154,11.609849058082421,12.216261258133075,-0.5833205870717679,1.9831218351056497,49.72137832641602,44107.75,1601748000000,1.2699999809265137,LC08_013030_20201003,17.7,0.03949683531626072,1.5,0.0,17.705,6.0,,,,,,,,,,,,,,,,,17.705,17.7,0.039496835316259145,6.0,,,,,,,,,,,,,,,,
301,1_2_1_LE07_013030_20201011,149.50652,3.0,34.627495,0.977941145456293,0.9981450999999999,44115.622986944436,1602428226072.0,0.8142149723274105,13976,13.277297010148752,12.232593944249794,12.16132326048721,8.163770935642825,0.536692005173972,55.37250518798828,44115.5,1602417600000,0.4800000190734863,LE07_013030_20201011,15.306666666666667,0.005163977794943112,0.75,0.0,15.31,6.0,,,,,,,,,,,,,,,,,,,,,15.31,15.306666666666667,0.005163977794943652,6.0,,,,,,,,,,,,
